Azone,Bzone,PECASName,ALDRegion,STATEFIPS,COUNTYFIPS,PUMA2000,PUMA1990,HourPark,DayPark,LUIntensityCode,MPOmodeledzones,ACT,Fare
2683.0,2683.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2684.0,2683.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Low,NonMPO,5.0,NONE
2685.0,2683.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Medium,NonMPO,5.0,NONE
2686.0,2683.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Medium,NonMPO,5.0,NONE
2687.0,2683.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,High,NonMPO,5.0,NONE
2688.0,2683.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2689.0,2683.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Medium,NonMPO,5.0,NONE
2690.0,2679.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Medium,NonMPO,5.0,NONE
2691.0,2679.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Low,NonMPO,5.0,NONE
2692.0,2692.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2693.0,2683.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Low,NonMPO,5.0,NONE
2694.0,2672.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2695.0,2672.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2696.0,2696.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2697.0,2696.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2698.0,2696.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2699.0,2699.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2700.0,2692.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2701.0,2692.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2702.0,2692.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2703.0,2679.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Low,NonMPO,5.0,NONE
2704.0,2679.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2705.0,2679.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Medium,NonMPO,5.0,NONE
2706.0,2692.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,Low,NonMPO,5.0,NONE
2707.0,2699.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2708.0,2699.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2709.0,2699.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2710.0,2678.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2711.0,2711.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2712.0,2712.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2713.0,1701.0,Medford,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2714.0,2671.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2715.0,2671.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2716.0,2712.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2717.0,2712.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2718.0,2678.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2719.0,2678.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2720.0,2666.0,Other OR,Eugene,41.0,19.0,900.0,500.0,0.0,0.0,VeryLow,NonMPO,10.0,NONE
2721.0,2721.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2722.0,2722.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2723.0,2722.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2724.0,2724.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2725.0,2721.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2726.0,2726.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2727.0,2724.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2728.0,2726.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2729.0,2711.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2730.0,2726.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2731.0,2733.0,Other OR,Eureka_Brookings,41.0,15.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2732.0,2732.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2733.0,2733.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2734.0,2670.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2735.0,2735.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2736.0,2735.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2737.0,2733.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2738.0,2732.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2739.0,2733.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2740.0,2740.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2741.0,2732.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2742.0,2742.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2743.0,2742.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2744.0,2742.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2745.0,2742.0,Other OR,Medford_GrantsPass,41.0,33.0,800.0,500.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2746.0,1717.0,Medford,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,NONE
2747.0,1717.0,Medford,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,NONE
2748.0,1717.0,Medford,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,NONE
2749.0,2712.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2750.0,2712.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2751.0,2678.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2752.0,2735.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2753.0,2735.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2754.0,2735.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2755.0,2735.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2756.0,2756.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,NONE
2757.0,2727.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2758.0,1724.0,Medford,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2759.0,2759.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2760.0,2759.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2761.0,1726.0,Medford,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2762.0,1732.0,Medford,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2763.0,1732.0,Medford,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2764.0,2756.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2765.0,2756.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,Low,RogueValley,5.0,Medford
2766.0,2756.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,Medium,RogueValley,5.0,Medford
2767.0,2767.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,Medium,RogueValley,5.0,Medford
2768.0,2767.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,Medium,RogueValley,5.0,Medford
2769.0,2767.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,Medium,RogueValley,5.0,Medford
2770.0,2767.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,High,RogueValley,5.0,Medford
2771.0,2767.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,Medium,RogueValley,5.0,Medford
2772.0,2772.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2773.0,2772.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,Low,RogueValley,5.0,Medford
2774.0,2772.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2775.0,2772.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2776.0,2767.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,Low,RogueValley,5.0,Medford
2777.0,2772.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2778.0,2756.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,RogueValley,5.0,Medford
2779.0,2779.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2780.0,2779.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2781.0,2779.0,Other OR,Medford_GrantsPass,41.0,29.0,900.0,900.0,0.0,0.0,VeryLow,NonMPO,5.0,NONE
2782.0,2782.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2783.0,2783.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2784.0,2784.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2785.0,2783.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2786.0,2783.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2787.0,2787.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2788.0,2787.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2789.0,2782.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2790.0,2787.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,Low,NonMPO,2.0,NONE
2791.0,2787.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,Low,NonMPO,2.0,NONE
2792.0,2787.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,Medium,NonMPO,2.0,NONE
2793.0,2787.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,Low,NonMPO,2.0,NONE
2794.0,2787.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,Medium,NonMPO,2.0,NONE
2795.0,2784.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2796.0,2784.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2797.0,2784.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2798.0,2784.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2799.0,2784.0,Other OR,TheDalles,41.0,27.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,2.0,NONE
2800.0,2800.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2801.0,2800.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Low,NonMPO,6.0,NONE
2802.0,2800.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2803.0,2800.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Low,NonMPO,6.0,NONE
2804.0,2800.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Low,NonMPO,6.0,NONE
2805.0,2800.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Medium,NonMPO,6.0,NONE
2806.0,2800.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Medium,NonMPO,6.0,NONE
2807.0,2807.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2808.0,2800.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2809.0,2807.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Medium,NonMPO,6.0,NONE
2810.0,2800.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Low,NonMPO,6.0,NONE
2811.0,2807.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Medium,NonMPO,6.0,NONE
2812.0,2807.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Low,NonMPO,6.0,NONE
2813.0,2807.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2814.0,2807.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2815.0,2807.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,Medium,NonMPO,6.0,NONE
2816.0,2807.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2817.0,2817.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2818.0,2817.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2819.0,2817.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2820.0,2807.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2821.0,2821.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2822.0,2822.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2823.0,2823.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2824.0,2824.0,Other OR,TheDalles,41.0,65.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2825.0,2825.0,Other OR,TheDalles,41.0,55.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2826.0,2826.0,Other OR,TheDalles,41.0,55.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2827.0,2827.0,Other OR,TheDalles,41.0,21.0,200.0,100.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2828.0,2828.0,Other OR,TheDalles,41.0,21.0,200.0,100.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2829.0,2829.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2830.0,2830.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2831.0,2831.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2832.0,2831.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2833.0,2831.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2834.0,2831.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,Medium,NonMPO,7.0,NONE
2835.0,2831.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2836.0,2836.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2837.0,2837.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2838.0,2837.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2839.0,2839.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2840.0,2839.0,Other OR,Bend,41.0,31.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2841.0,2841.0,Other OR,Bend,41.0,69.0,200.0,100.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2842.0,2842.0,Other OR,Bend,41.0,69.0,200.0,100.0,0.0,0.0,VeryLow,NonMPO,6.0,NONE
2843.0,2843.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2844.0,2843.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2845.0,2843.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2846.0,2846.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2847.0,2847.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2848.0,2848.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2849.0,2848.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,Medium,NonMPO,7.0,NONE
2850.0,2846.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2851.0,2847.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2852.0,2847.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,Low,NonMPO,7.0,NONE
2853.0,2848.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2854.0,2847.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,Medium,NonMPO,7.0,NONE
2855.0,2847.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,High,NonMPO,7.0,NONE
2856.0,2848.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2857.0,2857.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2858.0,2857.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2859.0,2859.0,Other OR,Bend,41.0,13.0,200.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2860.0,2860.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2861.0,2861.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2862.0,2861.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,Bend,7.0,NONE
2863.0,2863.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2864.0,2863.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2865.0,2863.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2866.0,2866.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2867.0,2866.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2868.0,2866.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,Medium,NonMPO,7.0,NONE
2869.0,2866.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,Medium,NonMPO,7.0,NONE
2870.0,2866.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,Medium,NonMPO,7.0,NONE
2871.0,2866.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,Medium,NonMPO,7.0,NONE
2872.0,2872.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,Low,NonMPO,7.0,NONE
2873.0,2872.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2874.0,2872.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2875.0,2866.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2876.0,2872.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2877.0,2872.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2878.0,2878.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2879.0,2879.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2880.0,2879.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2881.0,2836.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2882.0,2878.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2883.0,2878.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2884.0,2884.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2885.0,2884.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2886.0,2884.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2887.0,2884.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2888.0,2884.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2889.0,2889.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2890.0,2884.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2891.0,2884.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
2892.0,2889.0,Other OR,Bend,41.0,17.0,400.0,200.0,0.0,0.0,VeryLow,NonMPO,7.0,NONE
