AZone,FLR MH,FLR MF,FLR AT,FLR SFD,FLR RRMH,FLR RRSFD,FLR Accommodation,FLR Government Support,FLR K12,FLR Heavy Industry,FLR Hospital,FLR Institutional,FLR Light Industry,FLR Office,FLR Retail,FLR Warehouse,FLR Agriculture,FLR Logging
1063,0.036904,0.38949842,0.247031,0.580418,0.000103,0.036993,0.007116,0.00561,0.002232,0.002709,0.00973,0.023156,0.029611,0.082502,0.105912,0.015471,427349.988,0
1064,0.013268,0.097859,0.10752,0.360419,0.000037,0.023725,0.001172,0.000729,0.01744,0,0.002,0.006717,0.00613,0.014732,0.016079,0.01206,505049.986,0
1065,0.043561,0.024776,0.007599,0.249727,0.000120857,0.016275,0,0,0,0.004701,0.002224,0.005392,0.0202,0.017958,0.013148,0.146877,87120,0
1066,0.123908,0.089265,0.021325,0.857219,0.000344,0.056174,0.001172,0,0.001744,0.025789,0.00575,0.016993,0.064315,0.070696,0.037911,0.398906,217800,0
1067,0.014999,0.05485,0.000015,0.692645,0.000042,0.045594,0,0.002772,0,0,0.00046,0.00136,0.00159,0.009494,0.024328,0.013776,0,0
1068,0.026462,0.022139,0.11446,1.279607,0.000074,0.084231,0.000797,0.001145,0,0.001906,0.00092,0.002278,0.003509,0.007637,0.029456,0.012056,0,0
1069,0.070842,0.003717,0.012321,0.365856,0.000197,0.024083,0.003776,0,0.000744,0.031366,0.001668,0.004322,0.065433,0.044858,0.140252,0.127353,304920,43560
1070,0.101927,0.005169051,0.017782,0.542337,0.000283,0.0357,0.010674,0.000255,0.000744,0.053082,0.002502,0.006205,0.105118,0.106096,0.212708,0.153312,740520,43560
1071,0.004749,0.182419,0.021740359,0.207271,0.000013,0.013607324,0.009376,0,0.006976,0.005143,0.00275,0.008988,0.015696,0.026728,0.092685,0.023634,0,0
1072,0.006573,0.212165,0.024634476,0.275368,0.000015,0.015442,0.010548,0,0.00872,0.007037,0.0035,0.011179,0.019074,0.033116,0.10957,0.030761,0,0
1073,0.14602,0.153667,0.040754,0.177904,0.000406,0.011711,0.007032,0.001215,0.000872,0.008662,0.0035,0.010127,0.023042,0.053448,0.159696,0.059328,0,0
1074,0.122429,0.118876635,0.032670015,0.138955,0.00034,0.009146832,0.004688,0.001215,0.000872,0.00584,0.00275,0.008522,0.021191,0.045099,0.12847,0.045663,0,0
1075,0.039536,0.092078,0.04833,0.082185,0.00011,0.00541,0.01186,0.00102,0,0.0016195,0.003892,0.010548,0.012534,0.066693,0.302082,0.059979,0,0
1076,0.024976,0.194312,0.215307,0.332496,0.000069,0.021887,0.003516,0,0.000872,0.01486,0.0035,0.01042,0.028988,0.048081,0.096177,0.022456,0,0
1077,0.033401,0.001432,0.127637,1.018729,0.000093,0.067058,0.000797,0,0.000733,0,0.00115,0.003179,0.006165,0.01239,0.01341,0.020664,0,0
1078,0.054719,0.346666,0.160716,0.454452,0.000152,0.029915,0.003516,0,0,0,0.0035,0.010127,0.009146,0.029581,0.04053,0.071351,0,0
1079,0.038308,0.000001,0.152877,1.224448,0.000106,0.0806,0.000797,0,0.000733,0.001346,0.00138,0.003638,0.00479,0.010762,0.014551,0.028536,0,0
1080,0.021426,0.025510593,0.014523,0.105114,0.00006,0.006919,0.001172,0,0,0.003519,0.0005,0.001363,0.005251,0.004384,0.012112,0.00134,0,0
1081,0.000193,0.268674,0.000538,0.672941269,5.36935E-07,0.044297,0.004688,0,0.000872,0.007037,0.00075,0.002484,0.012144,0.01189,0.068026,0.013827,0,0
1082,0.022424,0.040385,0.033549,1.700982,0.000062,0.111968,0.000797,0,0.002199,0.001346,0.00092,0.002967,0.004376,0.006906,0.010635,0.007872,0,0
1083,0.022073,0.026288,0.015993932,0.129224,0.000061,0.008506,0.000797,0,0.000733,0.001482,0.00046,0.001139,0.002286,0.00355,0.01122,0.001231,0,0
1084,0.008333,0.073446,0.073366,0.332602,0.000023,0.021894,0.010674,0.000765,0.016368,0.001185,0.019583,0.049875,0.053283,0.133183,0.134768,0.272313,0,0
1085,0.030859,0.059153,0.140906,0.441822,0.000086,0.028912,0,0,0,0,0.00046,0.001139,0.001298,0.002231,0.001105,0,0,0
1086,0.008678953,0.021354424,0.00008,0.480175,0.000024,0.031598,0,0,0,0,0.00023,0.00068,0.00053,0.002588,0.000442,0.000984,0,0
1087,0.007225195,0.064164,0.010987,0.3231,0.00002,0.021268276,0.001186,0,0,0,0.00834,0.02099,0.020759,0.10604,0.052673,0.162363,0,0
1088,0.006153,0.029249,0.017394063,0.148787,0.000017,0.009794,0.001186,0,0,0,0.00278,0.007296,0.006891,0.024554,0.020407,0.119676,291374.992,0
1089,2.35172E-05,0.000201312,0.000218,0.70095,0,0.046141,0,0,0,0,0.00184,0.005219,0.0053,0.011889,0.002873,0.006888,1126649.969,0
1090,0.000146017,0.030157,0.042456,0.742582,0,0.048880917,0,0.005544,0,0,0.00046,0.001139,0.001298,0.00622,0.002132,0.00326,0,0
1091,0.013102168,0.029739249,0.015395,0.026297,0.000036,0.001731,0.003558,0.00051,0.000744,0,0.00139,0.003509,0.004173,0.017103,0.112992,0.026397,0,0
1092,0.000001,0.041794556,0.03147,0.784294,0.000012,0.051633,0,0,0,0,0,0,0.000238,0.001819,0.02431,0.020852,0,0
1093,0.000007,5.41372E-05,0.026375,0.907956,0,0.059767,0,0,0.006104,0,0.00225,0.007838,0.005972,0.034464,0.004395,0.004609,0,0
1094,0.000339,0.159138,0.000452,0.604412,9.42506E-07,0.039786,0,0.03159,0,0,0.0005,0.001656,0.001372,0.004593,0.005702,0.012487,0,0
1095,0.045313886,0.102685,0.05328,0.089259,0.000126,0.005876,0.014232,0.001275,0,0.001536,0.004726,0.011875,0.014757,0.060464,0.386604,0.088197,0,0
1096,0.000001,0.000114,0.070289,2.071722,2.34454E-06,0.136374,0.000797,0,0,0,0.00115,0.002967,0.004523,0.009484,0.006562,0.008488,130680,0
1097,0.012935724,0.023408301,0.000063,1.353135,0.000036,0.089071,0.004782,0,0,0,0.00069,0.001819,0.001828,0.003734,0.029614,0.050936,0,0
1098,0.029635,0.000777,0.000009,1.546461498,0.000082,0.101796817,0,0,0,0,0.00046,0.000918,0.00106,0.003098,0.003026,0.063728,0,0
1099,0.000294,0.181016179,0.029973,0.083811165,0.000001,0.005516924,0.002372,0,0.000744,0,0.001976,0.006226,0.00568,0.015636,0.0258,0.006945,0,0
1100,0.013364588,0.378246244,0.068691,0.23024,3.71322E-05,0.015156,0.004744,0,0.002232,0.0016925,0.005004,0.01265,0.013769,0.032732,0.054956,0.012309,0,0
1101,0.035422025,0.040893,0.023972,0.171579,0.000098,0.011294289,0.001172,0,0,0.00902,0.00075,0.00217,0.003356,0.00691,0.019157,0.00268,0,0
1102,0.000029,0,0.005472688,1.592118,0.000075,0.106973384,0,0.000231,0.000442,0.004288,0.00046,0.001607,0.004942,0.006247,0.002662,0.019004,87120,0
1103,0.000273,0.000808,0.005128726,1.309032,0.000001,0.086184,0,0,0.000733,0,0.00069,0.002066,0.00159,0.014118,0.00561,0.001968,43560,0
1104,0.00807,0.006561199,0.017783,0.384979,0.000022,0.025341,0,0,0.005864,0,0.00069,0.00256,0.002906,0.005296,0.009653,0.012792,0,0
1105,0.04313,0.131024,0.355615482,1.212053,0.000147,0.081537285,0.005579,0.000231,0.122411,0.01042,0.00207,0.019783,0.018338,0.029049,0.045832,0.015744,7760287.286,0
1106,0.039744,0.107088,0.291474,1.020227,0.00011,0.067157,0.004782,0.000231,0.083562,0.007333,0.00184,0.0174,0.009466,0.035258,0.041575,0.012792,3341099.908,0
1107,0.135648,0.012821,0.033124,0.970346,0.000381,0.064124,0.004688,0.004131,0.001744,0.047525,0.0035,0.009759,0.083947,0.050547,0.166094,0.159342,4312349.881,0
1108,0.009475,0.001242,0.003572935,0.237038,0.011022,0.73173,0,0,0.002199,0.000621,0.00023,0.001174,0.001443,0.002988,0.004495,0.004552,435600,0
1109,0.128406,0.000810355,0.031166,0.907057933,0.000384,0.060455,0.004688,0.004131,0.000872,0.048097,0.00314,0.008471,0.075684,0.04321,0.156553,0.140744,0,0
1110,0.009118,0.004391324,0.000038,0.095415,0.012691,0.352058,0,0.000462,0,0.000725,0.00069,0.001819,0.002358,0.006634,0.017942,0.005228,7703861.671,24085149.95
1111,0.005665,0.002719,0.000002,0.059539,0.007816,0.219363,0,0,0,0,0.00047,0.00136,0.001352,0.004159,0.01145,0.001968,591903.279,0
1112,0.004023,0.001526,0.000162,0.039002,0.004366,0.122033,0,0,0,0.000725,0.00023,0.00068,0.000822,0.002632,0.007443,0.000984,261360,0
1113,0.003956576,0.001912525,0,0.041334,0.005471,0.152499624,0,0,0,0,0.00023,0.000901,0.000822,0.003229,0.008126,0.000984,261360,0
1114,0.001944,0.000031,0,0.035322,0.002688,0.130319,0.000797,0,0,0.027303,0.00046,0.001139,0.036067,0.011943,0.007358,0.232956,33051636.59,0
1115,0.024548,0.001175,0.035237,0.187657366,0.035355,0.686054626,0.000797,0.019635,0.002932,0.007479,0.00092,0.003214,0.012595,0.016279,0.015178,0.129536,38276961.44,43560
1116,0.005512291,0.000637,0.015553,0.102045138,0.007622,0.376488,0.000797,0,0.002199,0.029953,0.00069,0.00204,0.028952,0.014074,0.008483,0.26014,23669361.85,43560
1117,0.00151493,0.014391657,0.017801,0.10718,0.002095,0.395432,0.000797,0,0.03665,0,0.00046,0.005832,0.001298,0.007225,0.009568,0.05222,2195024.939,0
1118,0.006676,0.020358,0.025117205,0.159564599,0.009231,0.588701951,0.001594,0.001617,0.050577,0,0.00069,0.007994,0.003576,0.009825,0.015868,0.074815,19726086.96,43560
1119,0.026210186,0.004533799,0.011932,0.105818687,0.036203569,0.389549,0.000797,0.009009,0.012461,0.003046,0.00046,0.002374,0.006496,0.006935,0.019665,0.028972,53739261.02,52486348.55
1120,0.001032667,0.002457019,0.027266,1.030627,0,0,0,0,0,0,0.00092,0.002278,0.00212,0.005386,0.003757,0.0024,0,0
1121,0,0.379199,0.023315,0.851099,0,0,0.000797,0,0,0,0.00299,0.007767,0.00848,0.022909,0.013267,0.012672,1476299.959,0
1122,0,0.316969403,0.067647541,0.626577,0,0,0,0,0,0,0.00161,0.004097,0.004478,0.012228,0.00389,0.003936,0,0
1123,0,0.049942895,0.214367,0.862210028,0,0,0,0,0,0,0.00069,0.001819,0.001882,0.005087,0.001105,0.001968,0,0
1124,0.000617279,0.509396938,0.167726877,1.325907,0,0,0.01172,0.000486,0.001744,0,0.00325,0.009845,0.008366,0.026239,0.099766,0.019776,1981349.945,0
1125,0,0.202847612,0.072589362,0.136205,0,0,0.008302,0.000765,0.000744,0.001342,0.015012,0.034241,0.042687,0.115728333,0.174258,0.008046,58274.998,0
1126,0,0.554032,0.204797,0.426835,0,0,0.01779,0.00102,0.000744,0.003893,0.030858,0.073098,0.083549,0.236922667,0.3798,0.018774,2049337.443,0
1127,0.046709299,0.732350241,0.375055,1.028757,0,0,0.017725,0.000255,0.004464,0.00069,0.008896,0.0199,0.023823,0.07758,0.304144,0.017433,1568160,0
1128,0.113789208,0.438395,0.197249,1.061308,0,0,0.026092,0.00051,0.005208,0.00138,0.013622,0.035296,0.032024,0.120941667,0.267984,0.02682,3833280,0
1129,0.012578,0.304068,0.000890453,0.637119,0,0,0.02372,0.00204,0.002232,0.004087,0.016402,0.037403,0.044772,0.10798,0.17644,0.020115,784080,0
1130,0.012249607,0.151022,0.028956,0.782027258,0,0,0.021348,0.0153,0.017856,0.0256275,0.00834,0.023492,0.098702,0.133706,0.212994,0.671841,631312.483,0
1131,0.000858553,0.422287,0.281166,0.40042,0,0,0.01758,0,0.001744,0,0.0025,0.007654,0.011131,0.021985,0.139047,0.005949,514762.486,0
1132,0.007204399,0.055103,0.04602,1.939855595,0,0,0.003516,0,0,0,0.00425,0.012318,0.011451,0.031773,0.052342,0.02412,893549.975,0
1133,0.00196,0.034284,0.000242,0.495200187,0,0,0.003516,0.001215,0.003488,0.0085725,0.00525,0.014671,0.025155,0.041603,0.032487,0.04556,0,0
1134,0.008282,0.090597,0.008117,0.417411,0,0,0.013046,0.008415,0.012648,0.017722,0.003892,0.010876,0.0577,0.046967,0.109974,0.303066,0,0
1135,0.045713937,0.016699647,0.234288,1.501822288,0,8.1135E-06,0,0,0.006104,0,0.00475,0.012762,0.013151,0.039281,0.088036,0.01608,0,0
1136,0.000931,0.22957696,0.035563,0.476826,0,0,0.00586,0,0.001744,0.000661,0.00175,0.004877,0.004669,0.016085,0.076266,0.064408,0,0
1137,0.090728,0.431674,0.128026,0.432477,0,0,0,0,0.006597,0,0.00092,0.002304,0.00265,0.00683,0.009894,0.002952,0,0
1138,0.000182535,0.020663,0.000268647,1.362597,0,0.000172,0.034394,0.00153,1.275216,0,0.003892,0.167646,0.009913,0.153646,0.230242,0.038889,0,0
1139,0.009381621,0.340830405,0.219606,0.319243,0,0,0.013046,0.06483,0.002232,0.025847,0.009174,0.021677,0.062367,0.16392,0.22687,0.280002,0,0
1140,0.036945,0.174364095,0.169565,0.570765,0,0,0.001186,0,0,0.100549,0.001112,0.002974,0.15248,0.014548667,0.011611,0.004263,0,0
1141,0.000098,0.000213,0.014967,0.914348,0,0,0,0,0.000733,0,0.00046,0.00136,0.002211,0.003378,0.000884,0.001968,0,0
1142,0.040478,1.88968E-07,0.047208,2.15847,0,0.000153,0,0,0.000733,0,0.00046,0.000697,0.00106,0.003388,0.017048,0.00492,0,0
1143,0.054612,0.337246966,0.242034,0.410855,0,0.000007,0.004744,0.000255,0,0.088279,0.001112,0.00214,0.174058,0.032688,0.045812,0.024477,0,0
1144,0.162709,0.012488221,0.109942,1.188374,0.000411,0.00693,0.000797,0,0,0.021978,0.00161,0.003417,0.035036,0.009634,0.016888,0.070796,0,0
1145,0.031693,0.000007,0.000196303,2.353899254,0.000053,0.042695,0.002391,0.000231,0.001466,0.00145,0.00184,0.004803,0.009511,0.015653,0.052401,0.007872,43560,0
1146,0.03475,0.336421,0.148242,0.024759,0,0.000009,0.007116,0.000255,0,0.00937,0.000278,0.000813,0.009997,0.024066,0.073561,0.043731,0,0
1147,0.239920362,0.002046058,0.086125,0.172947,0.000666,0.011374663,0.002344,0,0,0.010241,0.001,0.002433,0.024175,0.037196,0.027911,0.108157,0,0
1148,0.027335,0.000126,0.000341,0.959578,0.000076,0.063096,0.003188,0,0.002199,0.003812,0.0023,0.005474,0.0124,0.020153,0.075396,0.006888,87120,0
1149,0.002853612,0.206973,0.070781047,0.238675,0,0.008923,0.00593,0.026695,0.000744,0.00746,0.003336,0.00781,0.021014,0.051707,0.08367,0.094308,0,0
1150,0.039969,0.13405,0.062984,0.065205,7.69914E-05,0.002521,0.003558,0.008415,0.000744,0.014513,0.00139,0.003509,0.023585,0.016685,0.06028,0.036546,0,0
1151,0.010787,0.147083,0.000356,0.341673,2.9932E-05,0.022457,0.000797,0,0,0,0.000672,0.001598,0.003139,0.005954,0.012825,0.000984,0,0
1152,0.048874136,0.152679,0,0.825209,0.000135792,0.05432,0.000797,0,0,0,0.00138,0.002975,0.004186,0.009885,0.010693,0.000984,0,0
1153,0.04849,0.037904,0,0.325641,0.000135,0.021436,0,0,0,0.002859,0,0.000221,0.000292,0.001043,0.007453,0.031488,0,0
1154,0.235204,0.001040795,0.000203,0.327006,0.000653,0.021525,0.003558,0,0,0.0218445,0.006116,0.015538,0.041359,0.128965,0.183604,0.008766,0,0
1155,0.106794,0.112552,0.038457526,0.36173571,0.000296694,0.023811136,0.01186,0,0,0.000351,0.003058,0.007237,0.007952,0.041749,0.175976,0.005364,217800,0
1156,0.099137867,0.109453,0.071785396,0.579729,0.000275,0.038161007,0.010674,0,0.00372,0.0025515,0.003058,0.008071,0.00886,0.030838,0.16557,0.01365,174240,0
1157,0.018153,0.024946,0.06209,0.704782,0.000042,0.029249,0.000797,0,0.000733,0.002175,0.00115,0.002958,0.003801,0.013812,0.027442,0.004244,0,0
1158,0.000105,0.000067,0.000639,0.571187,0,0.037598764,0.01172,0,0,0,0.002,0.005159,0.005622,0.019248,0.109119,0.033441,0,0
1159,0.017715,0.00197,0.000244,2.418681,0.000049,0.159143,0.000797,0,0,0.005738,0.00667,0.016405,0.019792,0.048002,0.086994,0.042868,174240,0
1160,0.018816714,0.191285591,0.020816,0.529753,0.000052,0.034866,0.002372,0.007905,0.001488,0.04118,0.009174,0.023177,0.10174,0.154539333,0.089568,0.296418,15550920,871200
1161,0.04367,0.010654,0.062482,5.519746,0.000123,0.363264,0.001594,0,0.002199,0,0.00207,0.005262,0.006689,0.01674,0.036071,0.031488,111921.0925,0
1162,0.054673,0.023091175,0.093564,1.892404,0.000152,0.124569,0.004782,0,0.000733,0.000725,0.00621,0.015929,0.018403,0.045386,0.089676,0.125354,43560,0
1163,0.009595,0.023994,0.031026,1.232044,0.002299,0.046325,0.001594,0,0.043247,0,0.0023,0.012338,0.00704,0.041304,0.026177,0.060476,19250174.47,43560
1164,0.044658,0.000015,0.015675,0.516222,0.000018,0.000328,0,0,0,0,0.00115,0.002958,0.003801,0.011275,0.001768,0.003936,0,0
1165,0.026866,0,0.010971,0.30851,0.001823,0.048612,0,0,0,0,0.00069,0.001819,0.002449,0.006448,0.001326,0.003936,0,0
1166,0.071993,0.020412,0.012282,0.820759,0.0002,0.054027,0,0,0,0,0.00161,0.004097,0.005099,0.013697,0.004794,0.01618,87120,0
1167,0.008296,6.29346E-06,0.069403,1.024407,0.000023,0.067432,0,0,0.005864,0,0.00092,0.003708,0.003509,0.012151,0.008327,0.002952,304920,0
1168,0.032369,0.003862,0.029822,0.635072,0.00009,0.041804047,0,0,0,0,0.00092,0.002499,0.003654,0.009606,0.008558,0.004552,5409862.351,0
1169,0.028852,0.011049,0.002660739,0.456926,0.006617,0.064033734,0,0,0.094557,0.000621,0.000713,0.019375,0.002503,0.058484,0.004495,0.013904,26583111.77,43560
1170,0.007022,0,6.72746E-05,0.046663828,0.009709444,0.172163,0,0,0,0,0.00046,0.001139,0.001298,0.008519,0.001989,0.002952,47066773.7,43560
1171,0.016278603,0,0.015989,0.093901424,0.022508,0.346442,0.000797,0.001848,0.002932,0,0.00069,0.004042,0.00212,0.018182,0.008723,0.001482,740520,43560
1172,0.016815,0.008397,0.003114,0.364513,0.019301,0.166814,0,0.000693,0.340845,0,0.00069,0.052233,0.00212,0.116172,0.002574,0.015872,25369049.3,43560
1173,0.031757,0,0.055984,0.09663,0.043830994,0.349967337,0.001594,0,0,0,0.00069,0.00204,0.002741,0.014419,0.014729,0.00326,20182574.44,0
1174,0.038596,0,0.060993,0.151796,0.05323,0.548886,0.002093,0.000693,0.012461,0.000725,0.00092,0.004202,0.004058,0.020523,0.018064,0.00326,87120,0
1175,0.019250892,0,0.001977,0.189855,0.026618,0.700456,0,0.000924,0.01466,0,0.00069,0.004016,0.002562,0.012325,0.005236,0.007872,130680,0
1176,0.015618633,0,0.014784,0.157259847,0.021595,0.580199,0.001594,0.003696,0.068169,0,0.00069,0.010685,0.002358,0.018464,0.017629,0.00818,304920,0
1177,0.03951,0.000002,0.031682139,0.488015,0.054615107,1.79736,0,0.001617,0.008796,0,0.00161,0.005306,0.00053,0.048694,0.006253,0.028108,0,0
1178,0.020826972,0.003701,0.000017,1.540649,0.005306,0.287708,0,0,0.000733,0,0.00184,0.004981,0.006159,0.027282,0.014811,0.010824,0,0
1179,0.000133,2.97392E-06,0.037578438,1.766908051,0.000109015,0.117285144,0.000797,0,0,0,0.00115,0.003179,0.004719,0.011239,0.008983,0.020484,43560,0
1180,0.028235069,0.0017,0.000175,0.758922368,0.02828,0.296128,0,0,0.000733,0.019286,0.00092,0.002499,0.033072,0.048647,0.017024,0.008428,26367441.67,56305356.06
1181,0.017272,0.000006,0.007027,0.204314042,0.023881,0.75376162,0,0,0,0,0.00046,0.001139,0.002302,0.007085,0.002584,0.005904,7641558.554,0
1182,0.035598054,0,0.019439,0.237987437,0.049228598,0.878663167,0,0,0,0,0.00115,0.0034,0.000476,0.010521,0.002431,0.005904,0,0
1183,0.000067,0,0.043413399,2.038026,0.000092,0.135085,0.000797,0,0,0,0.00138,0.003859,0.005082,0.013556,0.010088,0.016976,43560,0
1184,0.264403,0.21662959,0.18152,1.639165,0,0.004431,0.009228,0,0,0.026973,0.00207,0.005678,0.001006,0.048412,0.082644,0.009472,0,0
1185,0.000052,0,0.000513557,0.179496,0.000072,0.360510078,0,0,0,0.015669,0.00115,0.002958,0.000476,0.023649,0.016796,0.001968,0,0
1186,0.000003,0.031588,0.025691,1.093123,0,0.000009,0.011724,0,0,0,0.021684,0.052016,0.01061,0.243894667,0.581184,0.491046,0,0
1187,0,2.20177E-05,0.221218415,1.262304327,0,0.006209,0,0,0,0.4467,0.00572,0.016074,0.101549,0.120923,0.01172,0.022545,0,0
1188,0.000042,4.26964E-06,0.000066,0.052192251,0.000058,0.187669,0,0,0,0.010875,0.00069,0.001819,0,0.00787,0.008619,0.000984,0,0
1189,0.026834,2.20402E-05,0.000033,0.15108,0.037102,0.557398,0,0.003234,0,0,0.00046,0.00136,0,0.008769,0.014492,0,18366336.99,0
1190,0.025462,0.017171,0.025359732,0.100937,0.035206,0.372399,0,0,0,0,0.00069,0.001819,0.000238,0.011181,0.012714,0.014392,0,0
1191,0.038651,0.030316,0.037132,0.192527,0.053441015,0.710313,0,0,0,0,0.00115,0.002958,0.000292,0.018051,0.015456,0.008458,43560,0
1192,0.037102,0.110642,0.064789019,2.121026958,0.026953,1.073186,0.001594,0,0,0.085614,0.00138,0.003859,0.010942,0.079819,0.031858,0.054428,217800,0
1193,0.015531,0.050125141,0.126625137,1.121626,0.008719125,0.307733,0.002062,0,0,0.012907,0.00092,0.00272,0.000476,0.017834,0.048479,0.003936,0,0
1194,0.01673,0.070193,0.075671,0.592243678,0.023132,0.247455,0.01172,0.046899,0.00436,0,0.0065,0.020662,0.003179,0.094037,0.12712,0.011309,827640,43560
1195,0.002122,0.023986928,0.131533,0.475519,0.002934606,0.031164,0.001594,0.002079,0.202308,0,0.00069,0.045265,0,0.088055,0.010859,0.00326,2777774.923,0
1196,0,0.058439,0.103925,2.47707,0,0.001153,0,0,0.000733,0.025725,0.00092,0.00272,0.001939,0.008203,0.013624,0.016668,0,0
1197,8.46327E-07,0.005022274,0.020702109,1.290478,0,0,0,0,0,0.003105,0.00023,0.00068,0,0.0036,0.008408,0.009164,0,0
1198,0.006914,0.133663,0.203655021,1.106560302,0,0,0.010674,0.00051,0.00744,0.28483,0.034472,0.079254,0.04321,0.265752333,0.228598,0.08046,609840,0
1199,0.005335,0.505463,0.255802,2.128767,0,0,0.015418,0.00051,0.010416,0.212943,0.02641,0.059312,0.030909,0.212853333,0.280893,0.107573,582749.984,0
1200,0.133750786,0.006626,0.032945,1.216318,0,0,0.002391,0,0,0.02828,0.00115,0.002958,0.001718,0.010421,0.018948,0.059244,130680,0
1201,4.0613E-05,0.000832,0.053557861,0.518989867,0,0,0.002391,0,0.000733,0.031692,0.00161,0.004097,0.001389,0.013503,0.02549,0.021716,261360,0
1202,0.057367201,0.012386,0.070891,0.96908,0,0,0.003188,0,0.002199,0.060904,0.00138,0.003885,0.006303,0.014172,0.025058,0.04694,261360,0
1203,0,0.010627248,0.024165,1.000439651,0,0,0,0,0.001466,0.033388,0.00023,0.000706,0.005453,0.008315,0.004515,0.017284,0,0
1204,8.32765E-05,0.054906,0.124026763,0.597457,0,0,0,0,0.008063,0.157927,0.00046,0.002348,0.030787,0.025771,0.008568,0.031008,0,0
1205,0,0.028650299,0.053771164,0.371815,0,0,0,0,0.002199,0.055286,0.00023,0.000927,0.009562,0.005271,0.002815,0.009044,0,0
1206,0,0.033341159,0.030716974,0.24510935,0,0,0.004744,0.03009,0.00744,0.019211,0.003614,0.009899,0.001961,0.035701,0.058638,0.016911,174240,0
1207,7.0429E-05,0.102004,0.05362,0.671463,0.000031,0.000921757,0.007173,0,0.002199,0.09839,0.0023,0.006163,0.012879,0.037097,0.111197,0.041276,1884224.948,43560
1208,0.063800843,0.096117866,0.212360572,1.168278883,0.000326,0.011455,0.001594,0,0.002199,0.0263935,0.00184,0.005466,0.00106,0.018614,0.040596,0.000984,611887.483,0
1209,0.02370071,0.084362,0.081582381,0.72924,0,0,0.003188,0.030723,0.18674,0.047647,0.00115,0.024677,0.005745,0.037061,0.054074,0.029152,0,0
1210,0.00380129,0.007935,0.027996,0.625108367,0,0,0.000797,0,0,0,0.00023,0.00068,0,0.004728,0.013641,0.002276,0,0
1211,0.18011,0.067085,0.042275,0.51521354,0.000004,6.20561E-05,0,0,0,0.2221825,0.00069,0.001598,0.046971,0.021531,0.011383,0.063104,43560,0
1212,0.000791727,0.546083,0.332713,1.186392,2.19974E-06,0.078095018,0.010674,0.00051,0.004464,0,0.028912,0.073099,0.072447,0.216439,0.163424,0.218319,233099.994,0
1213,0.007171927,0.019808025,0.179746442,0.382018707,0.000041,0.025699,0.000797,0,0,0,0.00023,0.000468,0.00053,0.003114,0.016735,0.005228,165112.495,0
1214,0.008498,0.024571,0.213416072,0.455578,0.000035,0.030047,0.000797,0,0,0,0.00023,0.00068,0.00053,0.004149,0.024582,0.006212,0,0
1215,0.005667,0.000184,0.049124394,0.34177,0.00002,0.022518,0,0.000231,0.043247,0.000871,0.00069,0.012687,0.003745,0.026003,0.002574,0.001968,12431999.66,0
1216,0.004518,0,0.039013,0.271769702,0.000021,0.017936,0,0.000231,0.074766,0.002461,0.000494,0.010508,0.004704,0.005091,0.00091,0.000247,3603337.401,0
1217,0.009284,0,0.080181509,0.559986,0.000046,0.037894,0,0,0.089426,0.005117,0.00092,0.019542,0.004377,0.034426,0.003468,0.001968,7905974.782,0
1218,0.00442,0,0.007899,0.096087121,0.006108,0.353997,0.000468,0,0.001466,0.002942,0.00023,0.000927,0.001582,0.002965,0.005473,0.00326,696960,43560
