taz,commodity,quantity
2414,FLR Heavy Industry,190.88
2414,FLR Hospital,149.06
2414,FLR Institutional,4338.03
2414,FLR Light Industry,13838.64
2414,FLR Office,63195.59
2414,FLR Retail,96975.19
2414,FLR Warehouse,67381.86
2414,FLR Agriculture,1252602
2414,FLR Logging,7606387
2415,FLR MH,22159.5
2415,FLR MF,13439.5
2415,FLR AT,30366.1
2415,FLR SFD,126535
2415,FLR RRMH,7687.7
2415,FLR RRSFD,6345.8
2415,FLR Accommodation,103
2415,FLR Government Support,100
2415,FLR K12,631.43
2415,FLR Heavy Industry,100
2415,FLR Hospital,100
2415,FLR Institutional,888.45
2415,FLR Light Industry,267.46
2415,FLR Office,145
2415,FLR Retail,125
2415,FLR Warehouse,657.88
2415,FLR Agriculture,50514
2415,FLR Logging,100
2416,FLR MH,15753.3
2416,FLR MF,7846.8
2416,FLR AT,20742.1
2416,FLR SFD,19240.9
2416,FLR RRMH,10954.8
2416,FLR RRSFD,2120911.9
2416,FLR Accommodation,103
2416,FLR Government Support,100
2416,FLR K12,4683.6
2416,FLR Heavy Industry,100
2416,FLR Hospital,100
2416,FLR Institutional,2214.18
2416,FLR Light Industry,2271.73
2416,FLR Office,145
2416,FLR Retail,125
2416,FLR Warehouse,618.67
2416,FLR Agriculture,118532544
2416,FLR Logging,100
2417,FLR MH,10843.9
2417,FLR MF,7133.5
2417,FLR AT,17295
2417,FLR SFD,71
2417,FLR RRMH,5753.2
2417,FLR RRSFD,917378.3
2417,FLR Accommodation,103
2417,FLR Government Support,100
2417,FLR K12,185
2417,FLR Heavy Industry,100
2417,FLR Hospital,100
2417,FLR Institutional,101
2417,FLR Light Industry,234.13
2417,FLR Office,145
2417,FLR Retail,125
2417,FLR Warehouse,549.1
2417,FLR Agriculture,125203224
2417,FLR Logging,43834
2418,FLR MH,111622.8
2418,FLR MF,1537.6
2418,FLR AT,9417.4
2418,FLR SFD,1072086.2
2418,FLR RRMH,3797.9
2418,FLR RRSFD,77985.5
2418,FLR Accommodation,194876.07
2418,FLR Government Support,671.08
2418,FLR K12,567.14
2418,FLR Heavy Industry,42088.57
2418,FLR Hospital,148.68
2418,FLR Institutional,1342.07
2418,FLR Light Industry,10039.62
2418,FLR Office,122469.64
2418,FLR Retail,146042.65
2418,FLR Warehouse,1387065.75
2418,FLR Agriculture,100
2418,FLR Logging,3041312
2419,FLR MH,74020.6
2419,FLR MF,1537.7
2419,FLR AT,6620.3
2419,FLR SFD,713758.5
2419,FLR RRMH,3797.9
2419,FLR RRSFD,5614.2
2419,FLR Accommodation,35477.38
2419,FLR Government Support,6971.8
2419,FLR K12,567.18
2419,FLR Heavy Industry,50296.78
2419,FLR Hospital,148.68
2419,FLR Institutional,3736.71
2419,FLR Light Industry,25555.71
2419,FLR Office,241568.34
2419,FLR Retail,63965.47
2419,FLR Warehouse,84709.79
2419,FLR Agriculture,100
2419,FLR Logging,33669500
2420,FLR MH,2988
2420,FLR MF,93
2420,FLR AT,1253.6
2420,FLR SFD,34
2420,FLR RRMH,74259.5
2420,FLR RRSFD,765749.8
2420,FLR Accommodation,110
2420,FLR Government Support,100
2420,FLR K12,1542.99
2420,FLR Heavy Industry,97482.24
2420,FLR Hospital,100
2420,FLR Institutional,255
2420,FLR Light Industry,1482.78
2420,FLR Office,58695.88
2420,FLR Retail,25958.64
2420,FLR Warehouse,2232.94
2420,FLR Agriculture,309610240
2420,FLR Logging,100
2421,FLR MH,10985.9
2421,FLR MF,180.9
2421,FLR AT,2124.3
2421,FLR SFD,37
2421,FLR RRMH,3387.2
2421,FLR RRSFD,1140242.2
2421,FLR Accommodation,511.02
2421,FLR Government Support,316.55
2421,FLR K12,419.78
2421,FLR Heavy Industry,5246.93
2421,FLR Hospital,125.58
2421,FLR Institutional,422.79
2421,FLR Light Industry,151.15
2421,FLR Office,1982.04
2421,FLR Retail,3208.96
2421,FLR Warehouse,979.63
2421,FLR Agriculture,99193408
2421,FLR Logging,95541
2422,FLR MH,16529.9
2422,FLR MF,271.9
2422,FLR AT,3196.8
2422,FLR SFD,56
2422,FLR RRMH,1193
2422,FLR RRSFD,727033.2
2422,FLR Accommodation,121.99
2422,FLR Government Support,105
2422,FLR K12,290
2422,FLR Heavy Industry,230
2422,FLR Hospital,100
2422,FLR Institutional,100
2422,FLR Light Industry,6473.99
2422,FLR Office,135
2422,FLR Retail,111
2422,FLR Warehouse,102
2422,FLR Agriculture,86098536
2422,FLR Logging,100
2423,FLR MH,385398.5
2423,FLR MF,1836
2423,FLR AT,4593
2423,FLR SFD,80
2423,FLR RRMH,3797.8
2423,FLR RRSFD,898953.4
2423,FLR Accommodation,834.26
2423,FLR Government Support,1819.2
2423,FLR K12,561.9
2423,FLR Heavy Industry,193401.96
2423,FLR Hospital,148.64
2423,FLR Institutional,2134.91
2423,FLR Light Industry,13033.39
2423,FLR Office,71610.73
2423,FLR Retail,17416.44
2423,FLR Warehouse,462827.21
2423,FLR Agriculture,990923072
2423,FLR Logging,100
2424,FLR MH,23753.8
2424,FLR MF,390.9
2424,FLR AT,4593
2424,FLR SFD,5660.3
2424,FLR RRMH,1715
2424,FLR RRSFD,111372.9
2424,FLR Accommodation,1795.84
2424,FLR Government Support,105
2424,FLR K12,290
2424,FLR Heavy Industry,653990.29
2424,FLR Hospital,100
2424,FLR Institutional,100
2424,FLR Light Industry,1760.69
2424,FLR Office,144963.49
2424,FLR Retail,4140.01
2424,FLR Warehouse,115247.47
2424,FLR Agriculture,41263
2424,FLR Logging,899410
2425,FLR MH,23753.8
2425,FLR MF,390.9
2425,FLR AT,4593
2425,FLR SFD,37700.5
2425,FLR RRMH,1715
2425,FLR RRSFD,1274104.9
2425,FLR Accommodation,1774.87
2425,FLR Government Support,105
2425,FLR K12,12270.9
2425,FLR Heavy Industry,230
2425,FLR Hospital,100
2425,FLR Institutional,898.97
2425,FLR Light Industry,1483.78
2425,FLR Office,2028.89
2425,FLR Retail,13108.47
2425,FLR Warehouse,6247.56
2425,FLR Agriculture,276575
2425,FLR Logging,260440496
2426,FLR MH,19552.1
2426,FLR MF,141
2426,FLR AT,16597.4
2426,FLR SFD,86399.7
2426,FLR RRMH,23384.9
2426,FLR RRSFD,1568282.3
2426,FLR Accommodation,776.63
2426,FLR Government Support,535.21
2426,FLR K12,628.88
2426,FLR Heavy Industry,1745.05
2426,FLR Hospital,173.67
2426,FLR Institutional,914.25
2426,FLR Light Industry,7657.29
2426,FLR Office,23571.14
2426,FLR Retail,23811.03
2426,FLR Warehouse,33318.4
2426,FLR Agriculture,249835280
2426,FLR Logging,992
2427,FLR MH,150813.2
2427,FLR MF,363.8
2427,FLR AT,11250.7
2427,FLR SFD,120.9
2427,FLR RRMH,63898
2427,FLR RRSFD,1429665.8
2427,FLR Accommodation,1104.77
2427,FLR Government Support,545.04
2427,FLR K12,629.39
2427,FLR Heavy Industry,1479.68
2427,FLR Hospital,145.09
2427,FLR Institutional,978.33
2427,FLR Light Industry,1517.8
2427,FLR Office,165019.17
2427,FLR Retail,23535.91
2427,FLR Warehouse,22896.55
2427,FLR Agriculture,129060
2427,FLR Logging,153362096
2428,FLR MH,69407.3
2428,FLR MF,363.8
2428,FLR AT,11250.7
2428,FLR SFD,120.9
2428,FLR RRMH,29799.8
2428,FLR RRSFD,1134208.8
2428,FLR Accommodation,1116.81
2428,FLR Government Support,551.17
2428,FLR K12,634.89
2428,FLR Heavy Industry,1622.01
2428,FLR Hospital,145.7
2428,FLR Institutional,16009.64
2428,FLR Light Industry,4964.26
2428,FLR Office,30993.14
2428,FLR Retail,6655.66
2428,FLR Warehouse,1940.37
2428,FLR Agriculture,100
2428,FLR Logging,155035920
2429,FLR MH,53537.4
2429,FLR MF,324.9
2429,FLR AT,4388.3
2429,FLR SFD,16961.4
2429,FLR RRMH,531580.3
2429,FLR RRSFD,1236471.3
2429,FLR Accommodation,2548.71
2429,FLR Government Support,1786.97
2429,FLR K12,6309.78
2429,FLR Heavy Industry,53204.61
2429,FLR Hospital,100
2429,FLR Institutional,9217.52
2429,FLR Light Industry,13457.03
2429,FLR Office,119879.97
2429,FLR Retail,56346.18
2429,FLR Warehouse,826549.21
2429,FLR Agriculture,875296000
2429,FLR Logging,100
2430,FLR MH,39437.5
2430,FLR MF,363.8
2430,FLR AT,11250.7
2430,FLR SFD,120.9
2430,FLR RRMH,10834.6
2430,FLR RRSFD,375053.7
2430,FLR Accommodation,1112.6
2430,FLR Government Support,549.03
2430,FLR K12,632.97
2430,FLR Heavy Industry,46432.15
2430,FLR Hospital,145.49
2430,FLR Institutional,986.3
2430,FLR Light Industry,852.43
2430,FLR Office,1998.5
2430,FLR Retail,2427.51
2430,FLR Warehouse,643.15
2430,FLR Agriculture,82304336
2430,FLR Logging,650119
2431,FLR MH,134834.7
2431,FLR MF,2434.8
2431,FLR AT,14818.3
2431,FLR SFD,466965.7
2431,FLR RRMH,12510.7
2431,FLR RRSFD,11676.9
2431,FLR Accommodation,1574.35
2431,FLR Government Support,561.9
2431,FLR K12,564.03
2431,FLR Heavy Industry,240.64
2431,FLR Hospital,147.94
2431,FLR Institutional,962.27
2431,FLR Light Industry,234.43
2431,FLR Office,5032.4
2431,FLR Retail,3377.78
2431,FLR Warehouse,595.08
2431,FLR Agriculture,100
2431,FLR Logging,100
2432,FLR MH,272047.8
2432,FLR MF,63279.3
2432,FLR AT,65137.2
2432,FLR SFD,250082.7
2432,FLR RRMH,12510.7
2432,FLR RRSFD,11676.9
2432,FLR Accommodation,4498.91
2432,FLR Government Support,36075.84
2432,FLR K12,563.6
2432,FLR Heavy Industry,115
2432,FLR Hospital,147.89
2432,FLR Institutional,9663.56
2432,FLR Light Industry,7341.07
2432,FLR Office,66900.77
2432,FLR Retail,25169.49
2432,FLR Warehouse,19019.97
2432,FLR Agriculture,100
2432,FLR Logging,100
2433,FLR MH,4853.3
2433,FLR MF,116291
2433,FLR AT,61415.8
2433,FLR SFD,250410.9
2433,FLR RRMH,12510.7
2433,FLR RRSFD,11676.9
2433,FLR Accommodation,22259.39
2433,FLR Government Support,10488.93
2433,FLR K12,13400.54
2433,FLR Heavy Industry,23670.17
2433,FLR Hospital,148
2433,FLR Institutional,49651.48
2433,FLR Light Industry,25335.26
2433,FLR Office,99136.19
2433,FLR Retail,98643.73
2433,FLR Warehouse,13683.23
2433,FLR Agriculture,100
2433,FLR Logging,100
2434,FLR MH,3456
2434,FLR MF,75725.7
2434,FLR AT,39183
2434,FLR SFD,204444.6
2434,FLR RRMH,4037.9
2434,FLR RRSFD,727
2434,FLR Accommodation,17642.52
2434,FLR Government Support,187053.32
2434,FLR K12,19573.17
2434,FLR Heavy Industry,112
2434,FLR Hospital,153.11
2434,FLR Institutional,120380.4
2434,FLR Light Industry,58102.66
2434,FLR Office,323823.92
2434,FLR Retail,443919.28
2434,FLR Warehouse,205768.15
2434,FLR Agriculture,100
2434,FLR Logging,100
2435,FLR MH,21258.1
2435,FLR MF,31578.1
2435,FLR AT,19894.1
2435,FLR SFD,257470
2435,FLR RRMH,12510.7
2435,FLR RRSFD,11676.9
2435,FLR Accommodation,12212.23
2435,FLR Government Support,2217.4
2435,FLR K12,565.06
2435,FLR Heavy Industry,452.89
2435,FLR Hospital,148.07
2435,FLR Institutional,15590.11
2435,FLR Light Industry,519.34
2435,FLR Office,15550.37
2435,FLR Retail,57790.13
2435,FLR Warehouse,1471.9
2435,FLR Agriculture,100
2435,FLR Logging,100
2436,FLR MH,9644.9
2436,FLR MF,55056
2436,FLR AT,31377.5
2436,FLR SFD,507631.8
2436,FLR RRMH,12510.7
2436,FLR RRSFD,11676.9
2436,FLR Accommodation,47780.3
2436,FLR Government Support,550.57
2436,FLR K12,10545.91
2436,FLR Heavy Industry,229731.37
2436,FLR Hospital,146.79
2436,FLR Institutional,5229.1
2436,FLR Light Industry,833.45
2436,FLR Office,14999.57
2436,FLR Retail,67851.01
2436,FLR Warehouse,163501.1
2436,FLR Agriculture,100
2436,FLR Logging,100
2437,FLR MH,1213
2437,FLR MF,7205
2437,FLR AT,3746.4
2437,FLR SFD,149730.1
2437,FLR RRMH,4037.9
2437,FLR RRSFD,727
2437,FLR Accommodation,551.89
2437,FLR Government Support,4143.61
2437,FLR K12,46799.17
2437,FLR Heavy Industry,112
2437,FLR Hospital,153732.39
2437,FLR Institutional,21536.86
2437,FLR Light Industry,54552.2
2437,FLR Office,20900.52
2437,FLR Retail,10787.52
2437,FLR Warehouse,7780.32
2437,FLR Agriculture,100
2437,FLR Logging,239
2438,FLR MH,3439.9
2438,FLR MF,22194.9
2438,FLR AT,20929.1
2438,FLR SFD,691628.3
2438,FLR RRMH,4037.9
2438,FLR RRSFD,727
2438,FLR Accommodation,2573.66
2438,FLR Government Support,100
2438,FLR K12,16190.53
2438,FLR Heavy Industry,112
2438,FLR Hospital,31166.11
2438,FLR Institutional,11026.47
2438,FLR Light Industry,35669.1
2438,FLR Office,10158.46
2438,FLR Retail,11458.71
2438,FLR Warehouse,1948.96
2438,FLR Agriculture,100
2438,FLR Logging,492
2439,FLR MH,1213
2439,FLR MF,18940.1
2439,FLR AT,1646.4
2439,FLR SFD,266826.5
2439,FLR RRMH,4037.9
2439,FLR RRSFD,727
2439,FLR Accommodation,10653.79
2439,FLR Government Support,100
2439,FLR K12,5708.81
2439,FLR Heavy Industry,112
2439,FLR Hospital,6796.84
2439,FLR Institutional,2321.83
2439,FLR Light Industry,3432.85
2439,FLR Office,5783.16
2439,FLR Retail,19983.26
2439,FLR Warehouse,127
2439,FLR Agriculture,111996
2439,FLR Logging,56139
2440,FLR MH,3438.9
2440,FLR MF,30022
2440,FLR AT,21503.4
2440,FLR SFD,818062.4
2440,FLR RRMH,4037.9
2440,FLR RRSFD,727
2440,FLR Accommodation,7843.5
2440,FLR Government Support,228.17
2440,FLR K12,9693.87
2440,FLR Heavy Industry,2155.66
2440,FLR Hospital,113.94
2440,FLR Institutional,2580.35
2440,FLR Light Industry,5188.27
2440,FLR Office,31516.84
2440,FLR Retail,73562.91
2440,FLR Warehouse,2570.41
2440,FLR Agriculture,100
2440,FLR Logging,1692
2441,FLR MH,1213
2441,FLR MF,25260.4
2441,FLR AT,36483.4
2441,FLR SFD,1783594.9
2441,FLR RRMH,4037.9
2441,FLR RRSFD,3655.8
2441,FLR Accommodation,162.99
2441,FLR Government Support,13942.38
2441,FLR K12,63712.31
2441,FLR Heavy Industry,6828.23
2441,FLR Hospital,106
2441,FLR Institutional,7422.38
2441,FLR Light Industry,93488.39
2441,FLR Office,70423.07
2441,FLR Retail,35802.61
2441,FLR Warehouse,8575.17
2441,FLR Agriculture,302718
2441,FLR Logging,144409
2442,FLR MH,93489.9
2442,FLR MF,342401.2
2442,FLR AT,201042.7
2442,FLR SFD,846508.6
2442,FLR RRMH,12510.7
2442,FLR RRSFD,11676.9
2442,FLR Accommodation,26928.78
2442,FLR Government Support,33411.51
2442,FLR K12,7569.81
2442,FLR Heavy Industry,2817.45
2442,FLR Hospital,148.06
2442,FLR Institutional,59621.81
2442,FLR Light Industry,31499.68
2442,FLR Office,72652.13
2442,FLR Retail,130072.77
2442,FLR Warehouse,5343.37
2442,FLR Agriculture,100
2442,FLR Logging,100
2443,FLR MH,2905.5
2443,FLR MF,53424.3
2443,FLR AT,22351
2443,FLR SFD,405017.7
2443,FLR RRMH,12510.7
2443,FLR RRSFD,11676.9
2443,FLR Accommodation,1081.87
2443,FLR Government Support,646.06
2443,FLR K12,563.15
2443,FLR Heavy Industry,1042.56
2443,FLR Hospital,147.83
2443,FLR Institutional,7304.48
2443,FLR Light Industry,3597.37
2443,FLR Office,117077.04
2443,FLR Retail,9612.27
2443,FLR Warehouse,4353.31
2443,FLR Agriculture,100
2443,FLR Logging,100
2444,FLR MH,43478.6
2444,FLR MF,190468.2
2444,FLR AT,316643.9
2444,FLR SFD,1518686.2
2444,FLR RRMH,4037.9
2444,FLR RRSFD,727
2444,FLR Accommodation,762.57
2444,FLR Government Support,526.13
2444,FLR K12,20583.98
2444,FLR Heavy Industry,112
2444,FLR Hospital,172.29
2444,FLR Institutional,7752.54
2444,FLR Light Industry,293689.54
2444,FLR Office,15467.37
2444,FLR Retail,2120.64
2444,FLR Warehouse,101
2444,FLR Agriculture,100
2444,FLR Logging,100
2445,FLR MH,35428.4
2445,FLR MF,13389.8
2445,FLR AT,160847.6
2445,FLR SFD,616430.7
2445,FLR RRMH,4037.9
2445,FLR RRSFD,727
2445,FLR Accommodation,9665.76
2445,FLR Government Support,563.94
2445,FLR K12,5153.19
2445,FLR Heavy Industry,440587.08
2445,FLR Hospital,178.06
2445,FLR Institutional,31028.59
2445,FLR Light Industry,430940.33
2445,FLR Office,139209.62
2445,FLR Retail,138652.69
2445,FLR Warehouse,179508.3
2445,FLR Agriculture,100
2445,FLR Logging,100
2446,FLR MH,459218.6
2446,FLR MF,62703.9
2446,FLR AT,1287.2
2446,FLR SFD,860079.6
2446,FLR RRMH,12510.7
2446,FLR RRSFD,11676.9
2446,FLR Accommodation,104737.2
2446,FLR Government Support,3910.4
2446,FLR K12,11893.46
2446,FLR Heavy Industry,239.22
2446,FLR Hospital,147.41
2446,FLR Institutional,11883.49
2446,FLR Light Industry,6985.76
2446,FLR Office,190627.11
2446,FLR Retail,443183.81
2446,FLR Warehouse,34829.82
2446,FLR Agriculture,100
2446,FLR Logging,100
2447,FLR MH,471563.7
2447,FLR MF,225233.5
2447,FLR AT,128065.9
2447,FLR SFD,1013299.9
2447,FLR RRMH,12510.7
2447,FLR RRSFD,11676.9
2447,FLR Accommodation,97165.5
2447,FLR Government Support,3711.98
2447,FLR K12,564.64
2447,FLR Heavy Industry,10834.75
2447,FLR Hospital,148.02
2447,FLR Institutional,42101.09
2447,FLR Light Industry,46923.2
2447,FLR Office,189766.39
2447,FLR Retail,752304.09
2447,FLR Warehouse,2188.1
2447,FLR Agriculture,100
2447,FLR Logging,100
2448,FLR MH,30019
2448,FLR MF,166603.6
2448,FLR AT,44155.5
2448,FLR SFD,1179344
2448,FLR RRMH,5257.9
2448,FLR RRSFD,1370.9
2448,FLR Accommodation,826.78
2448,FLR Government Support,563.6
2448,FLR K12,22224.77
2448,FLR Heavy Industry,2288.98
2448,FLR Hospital,148.57
2448,FLR Institutional,7368.12
2448,FLR Light Industry,14429.83
2448,FLR Office,15842.48
2448,FLR Retail,3145.57
2448,FLR Warehouse,5988.54
2448,FLR Agriculture,100
2448,FLR Logging,100
2449,FLR MH,15946.5
2449,FLR MF,74078.1
2449,FLR AT,5247.3
2449,FLR SFD,334486.5
2449,FLR RRMH,8156.7
2449,FLR RRSFD,5179.7
2449,FLR Accommodation,1777.41
2449,FLR Government Support,17921.8
2449,FLR K12,6907.52
2449,FLR Heavy Industry,160831.53
2449,FLR Hospital,148.17
2449,FLR Institutional,1228.61
2449,FLR Light Industry,81706.14
2449,FLR Office,76541.75
2449,FLR Retail,4412.94
2449,FLR Warehouse,22600.1
2449,FLR Agriculture,135616
2449,FLR Logging,33569
2450,FLR MH,55997
2450,FLR MF,267501
2450,FLR AT,204583.8
2450,FLR SFD,1370669.6
2450,FLR RRMH,12510.7
2450,FLR RRSFD,11676.9
2450,FLR Accommodation,1079.25
2450,FLR Government Support,559.35
2450,FLR K12,13833.9
2450,FLR Heavy Industry,115
2450,FLR Hospital,147.68
2450,FLR Institutional,14780.68
2450,FLR Light Industry,233.7
2450,FLR Office,8795.3
2450,FLR Retail,31012.32
2450,FLR Warehouse,101
2450,FLR Agriculture,100
2450,FLR Logging,100
2451,FLR MH,278751.6
2451,FLR MF,72279
2451,FLR AT,125426.8
2451,FLR SFD,967092.5
2451,FLR RRMH,6113.8
2451,FLR RRSFD,7331.5
2451,FLR Accommodation,258.97
2451,FLR Government Support,100
2451,FLR K12,33691.01
2451,FLR Heavy Industry,103
2451,FLR Hospital,100
2451,FLR Institutional,103669.34
2451,FLR Light Industry,100
2451,FLR Office,8540.21
2451,FLR Retail,13512.92
2451,FLR Warehouse,1510.97
2451,FLR Agriculture,181947
2451,FLR Logging,100
2452,FLR MH,177358.7
2452,FLR MF,39170.6
2452,FLR AT,39799
2452,FLR SFD,794714.6
2452,FLR RRMH,5257.9
2452,FLR RRSFD,1370.9
2452,FLR Accommodation,2203.59
2452,FLR Government Support,562.12
2452,FLR K12,589.15
2452,FLR Heavy Industry,103
2452,FLR Hospital,148.42
2452,FLR Institutional,3466.85
2452,FLR Light Industry,232.96
2452,FLR Office,1941.92
2452,FLR Retail,8616.83
2452,FLR Warehouse,108
2452,FLR Agriculture,100
2452,FLR Logging,100
2453,FLR MH,92078
2453,FLR MF,324.9
2453,FLR AT,14273.5
2453,FLR SFD,339905.8
2453,FLR RRMH,45132.6
2453,FLR RRSFD,82441.6
2453,FLR Accommodation,6827.37
2453,FLR Government Support,564.57
2453,FLR K12,591.2
2453,FLR Heavy Industry,82753.14
2453,FLR Hospital,148.67
2453,FLR Institutional,8586.84
2453,FLR Light Industry,35865.2
2453,FLR Office,103343.38
2453,FLR Retail,36033.63
2453,FLR Warehouse,1232587.14
2453,FLR Agriculture,171313104
2453,FLR Logging,28417
2454,FLR MH,64610.3
2454,FLR MF,7798.1
2454,FLR AT,7765.5
2454,FLR SFD,302437.8
2454,FLR RRMH,5257.9
2454,FLR RRSFD,14296.8
2454,FLR Accommodation,1008.63
2454,FLR Government Support,100
2454,FLR K12,191
2454,FLR Heavy Industry,1715.74
2454,FLR Hospital,100
2454,FLR Institutional,17630.15
2454,FLR Light Industry,356.99
2454,FLR Office,20227.24
2454,FLR Retail,9155.31
2454,FLR Warehouse,10954.68
2454,FLR Agriculture,1633115
2454,FLR Logging,15613988
2455,FLR MH,37971.4
2455,FLR MF,2792.6
2455,FLR AT,937.6
2455,FLR SFD,297208.2
2455,FLR RRMH,11932.6
2455,FLR RRSFD,281440.6
2455,FLR Accommodation,2991.96
2455,FLR Government Support,5897.26
2455,FLR K12,50660.58
2455,FLR Heavy Industry,107
2455,FLR Hospital,100
2455,FLR Institutional,2027.86
2455,FLR Light Industry,4885.68
2455,FLR Office,5894.13
2455,FLR Retail,25263.75
2455,FLR Warehouse,34738.12
2455,FLR Agriculture,63102112
2455,FLR Logging,100
2456,FLR MH,8590.9
2456,FLR MF,34375.1
2456,FLR AT,624.8
2456,FLR SFD,1013.7
2456,FLR RRMH,1602.2
2456,FLR RRSFD,150046.2
2456,FLR Accommodation,1722.16
2456,FLR Government Support,414.87
2456,FLR K12,486.05
2456,FLR Heavy Industry,92938.98
2456,FLR Hospital,150.37
2456,FLR Institutional,1447.92
2456,FLR Light Industry,8237.14
2456,FLR Office,2366.73
2456,FLR Retail,4869.38
2456,FLR Warehouse,44041.21
2456,FLR Agriculture,742208512
2456,FLR Logging,173233
2457,FLR MH,22310.8
2457,FLR MF,30969.8
2457,FLR AT,945.6
2457,FLR SFD,3736882.1
2457,FLR RRMH,1643.2
2457,FLR RRSFD,239487.4
2457,FLR Accommodation,1341.71
2457,FLR Government Support,414.87
2457,FLR K12,1204578.96
2457,FLR Heavy Industry,9040.33
2457,FLR Hospital,150.37
2457,FLR Institutional,35810.18
2457,FLR Light Industry,4295.28
2457,FLR Office,11531.07
2457,FLR Retail,12024.27
2457,FLR Warehouse,56842.18
2457,FLR Agriculture,730332672
2457,FLR Logging,427655232
2458,FLR MH,8590.9
2458,FLR MF,34375.1
2458,FLR AT,624.8
2458,FLR SFD,1013.7
2458,FLR RRMH,1602.2
2458,FLR RRSFD,48318.6
2458,FLR Accommodation,1035
2458,FLR Government Support,414.74
2458,FLR K12,485.95
2458,FLR Heavy Industry,4983.4
2458,FLR Hospital,150.35
2458,FLR Institutional,961.41
2458,FLR Light Industry,1245.37
2458,FLR Office,2640.77
2458,FLR Retail,3071.16
2458,FLR Warehouse,21018.67
2458,FLR Agriculture,111094984
2458,FLR Logging,179671520
2459,FLR MH,10066.9
2459,FLR MF,40277.1
2459,FLR AT,731.7
2459,FLR SFD,1187.5
2459,FLR RRMH,1646.6
2459,FLR RRSFD,141479.7
2459,FLR Accommodation,106
2459,FLR Government Support,100
2459,FLR K12,202
2459,FLR Heavy Industry,108
2459,FLR Hospital,100
2459,FLR Institutional,103
2459,FLR Light Industry,8522.84
2459,FLR Office,109
2459,FLR Retail,109
2459,FLR Warehouse,609.34
2459,FLR Agriculture,512369984
2459,FLR Logging,38842
2461,FLR MH,46767.9
2461,FLR MF,6079.6
2461,FLR AT,10024.6
2461,FLR SFD,411433
2461,FLR RRMH,4859.4
2461,FLR RRSFD,3547.3
2461,FLR Accommodation,2987.03
2461,FLR Government Support,487.11
2461,FLR K12,628.12
2461,FLR Heavy Industry,11514.51
2461,FLR Hospital,139487.55
2461,FLR Institutional,7784
2461,FLR Light Industry,28630.06
2461,FLR Office,29479
2461,FLR Retail,26145.68
2461,FLR Warehouse,14616.99
2461,FLR Agriculture,62163804
2461,FLR Logging,17485
2462,FLR MH,368
2462,FLR MF,15238.5
2462,FLR AT,5527.1
2462,FLR SFD,240979.6
2462,FLR RRMH,101261.6
2462,FLR RRSFD,55112.1
2462,FLR Accommodation,109
2462,FLR Government Support,100
2462,FLR K12,205
2462,FLR Heavy Industry,114
2462,FLR Hospital,100
2462,FLR Institutional,10435.85
2462,FLR Light Industry,15653.37
2462,FLR Office,6011.09
2462,FLR Retail,8112.3
2462,FLR Warehouse,102
2462,FLR Agriculture,100
2462,FLR Logging,100
2463,FLR MH,33848.7
2463,FLR MF,22215.6
2463,FLR AT,13283.7
2463,FLR SFD,340438.6
2463,FLR RRMH,36855.2
2463,FLR RRSFD,19825.8
2463,FLR Accommodation,6245.94
2463,FLR Government Support,25849.32
2463,FLR K12,448.31
2463,FLR Heavy Industry,3721.06
2463,FLR Hospital,142.64
2463,FLR Institutional,7452.08
2463,FLR Light Industry,7746.57
2463,FLR Office,38726.17
2463,FLR Retail,40103.71
2463,FLR Warehouse,536.79
2463,FLR Agriculture,100
2463,FLR Logging,9713
2464,FLR MH,21011
2464,FLR MF,29158.3
2464,FLR AT,17122.4
2464,FLR SFD,290182
2464,FLR RRMH,10241.7
2464,FLR RRSFD,9999.1
2464,FLR Accommodation,7813.29
2464,FLR Government Support,565.21
2464,FLR K12,53516.67
2464,FLR Heavy Industry,25057.5
2464,FLR Hospital,148.23
2464,FLR Institutional,12211.03
2464,FLR Light Industry,23608.02
2464,FLR Office,19557.99
2464,FLR Retail,49851.02
2464,FLR Warehouse,49729.56
2464,FLR Agriculture,100
2464,FLR Logging,100
2465,FLR MH,731
2465,FLR MF,388.8
2465,FLR AT,1294.5
2465,FLR SFD,150.9
2465,FLR RRMH,42270.8
2465,FLR RRSFD,281514.4
2465,FLR Accommodation,102
2465,FLR Government Support,505.94
2465,FLR K12,207
2465,FLR Heavy Industry,4434.72
2465,FLR Hospital,100
2465,FLR Institutional,101
2465,FLR Light Industry,2831.03
2465,FLR Office,136
2465,FLR Retail,106
2465,FLR Warehouse,2434.72
2465,FLR Agriculture,365936672
2465,FLR Logging,100
2466,FLR MH,40997.5
2466,FLR MF,1172.3
2466,FLR AT,6538.2
2466,FLR SFD,87.9
2466,FLR RRMH,5185.9
2466,FLR RRSFD,1138750.6
2466,FLR Accommodation,140.99
2466,FLR Government Support,100
2466,FLR K12,1513.99
2466,FLR Heavy Industry,15826.37
2466,FLR Hospital,101
2466,FLR Institutional,4340.44
2466,FLR Light Industry,22183.9
2466,FLR Office,5118.34
2466,FLR Retail,3609.25
2466,FLR Warehouse,77736.04
2466,FLR Agriculture,322611840
2466,FLR Logging,183105696
2467,FLR MH,46767.9
2467,FLR MF,7680.2
2467,FLR AT,17324.8
2467,FLR SFD,240447.9
2467,FLR RRMH,4859.4
2467,FLR RRSFD,28633.1
2467,FLR Accommodation,1192.24
2467,FLR Government Support,487.1
