"","FLR_Accommodation","FLR_Agriculture","FLR_AT","FLR_Government_Support","FLR_Heavy_Industry","FLR_Hospital","FLR_Institutional","FLR_K12","FLR_Light_Industry","FLR_Logging","FLR_MF","FLR_MH","FLR_Office","FLR_Retail","FLR_RRMH","FLR_RRSFD","FLR_SFD","FLR_Warehouse"
"752",0,0,38887.4091378,0,0,0,1513.18278257,0,1535.20365504,0,28254.7267605,0,0,0,0,0,311097.481652,0
"753",0,0,54460.2930649,0,0,0,2564.75649839,77608.8815447,600.731865024,0,118795.536308,7568.43131964,0,10435.2954965,0,0,606976.936524,0
"754",0,0,33253.6592728,0,0,0,2642.47639228,0,0,0,24720.9797709,0,445.568391574,3598.16722336,0,0,374943.159877,0
"755",0,0,78830.8378923,0,0,0,5885.51560102,20524.2331314,3006.1314727,0,98314.7871651,4576.7607211,4609.91912821,11672.67427,0,0,872541.673769,1413.68591732
"756",0,0,75916.1958384,0,1479.99777909,0,2830.07957181,0,4925.03024889,0,143495.195888,40180.7987203,4939.61565284,34786.5395138,0,0,432834.698873,0
"757",0,0,48988.6881979,0,0,0,280.262647667,0,0,0,65063.9156329,2839.3540072,0,2299.73357599,0,0,345719.574247,0
"758",0,0,47276.4384917,0,0,0,0,0,0,0,93114.2157433,6193.29684897,222.784195786,3148.39632043,0,0,318652.993393,0
"759",0,0,56910.5936708,0,10472.6274013,0,0,10464.1188595,724.339244656,0,226827.31863,6844.51304951,17300.5537016,49136.962353,0,0,423765.384656,0
"760",0,0,24610.0629376,0,0,0,3203.00168763,0,0,0,301605.354745,0,2641.15200436,1349.31270877,0,0,376158.329002,0
"761",0,0,50446.6877254,0,0,0,2279.78355412,13080.1485752,0,0,178524.869308,0,2329.65735954,55157.9904817,0,0,695488.361907,19399.3912002
"762",0,0,49046.5131215,0,37768.8826729,0,55105.7599175,0,86900.9321783,0,278390.436185,14834.2599619,13739.0307887,37871.3205746,0,0,754363.378066,5542.68320008
"763",22874.2188851,0,7964.20713544,3218.15151221,16199.2634169,0,115700.055278,66460.8002032,70790.9663038,0,167616.010833,0,293014.490066,425514.11545,0,0,58592.7258888,320407.400787
"764",7276.33779492,0,112863.420224,0,87448.8538767,0,84937.4314308,4382.03078266,154054.419982,0,374402.324503,0,438076.193385,188894.996611,0,0,219938.435672,36973.1864491
"765",0,0,204159.433454,742.650348965,21850.3272174,0,85329.4944061,33595.5693336,50822.7744411,0,651277.544985,1760.27190247,450686.701222,196804.722857,0,0,560244.597132,43136.2802493
"766",0,0,256266.843301,171.0573185,64685.3348994,0,79911.8988061,10954.8007537,110418.629881,0,451666.761674,4269.24415059,337989.007034,336688.784941,0,0,2206222.31785,36187.524317
"767",0,0,9550.28361172,0,0,0,4719.8408221,28709.9586971,3265.43026755,0,33909.1166625,0,31487.9747782,41951.0364567,0,0,2105351.13917,45499.2856309
"768",0,0,5708.35691304,0,5800.85655332,0,814.024878988,0,28923.5764571,0,16966.5725698,0,31402.406509,10549.5528689,0,0,1847203.24812,4030.6881606
"769",0,0,142010.17575,0,0,652188.335063,136416.823652,663130.605642,156818.666534,0,157716.81476,0,141244.158509,25147.7504922,0,0,1393821.36594,2583.42764654
"770",0,0,293496.488465,0,725.107069166,0,48025.3200372,2969.17004039,15499.6489575,0,199504.936928,8943.91461423,52459.9919838,145238.399938,0,0,2746292.59892,6046.03224089
"771",15269.3141399,0,250063.807377,74213.8152163,8849.35038004,0,68556.5484113,0,30939.6370945,0,258492.785291,28772.7926459,54230.9334861,54523.434692,0,0,722993.413931,25191.9962446
"772",0,0,295511.890247,501.444697409,3160.4822786,0,61383.9961285,14124.9698201,29625.6660965,0,530771.123659,0,35769.6813346,150766.594054,0,0,1701676.76666,66120.4957315
"773",16860.9301153,0,145949.829953,11533.2280404,0,0,20669.3150698,8921.03357077,9375.91305317,0,131957.661183,8684.68898531,34216.9701688,257472.341903,0,0,1884506.84735,7674.0936538
"774",0,0,364743.79811,0,1450.21413835,0,142084.928285,11134.3876516,29837.4511396,0,204219.323875,11410.6983951,69012.4192898,113025.648962,0,0,5043391.76394,15910.8484553
"775",0,0,165689.068133,0,1874.67923196,0,4393.97536492,17842.0671414,4537.57984573,0,161560.335934,32033.0344787,32645.3832139,130382.303923,0,0,1253184.48168,2169.7152835
"776",0,0,160968.269028,0,0,0,84174.1955008,11258.0916241,27147.1815716,0,337167.108376,0,26499.1490506,24360.2769584,0,0,1954187.82145,2547.75401219
"777",0,0,85250.8791019,0,0,0,39904.4016533,9649.80263138,31233.3389927,0,57849.1072437,0,57724.5666655,66199.8288421,0,0,1083712.1218,0
"778",0,0,34352.1361691,0,2439.19604519,0,7745.73764507,0,22826.2060376,0,129003.081167,18394.2698384,35044.9626844,76965.0361663,0,0,1539630.29401,5099.31064224
"779",0,0,253882.330895,0,487.839209042,0,25887.6399229,8866.64096855,6765.31685958,0,432186.743055,0,46252.8089664,95333.0660379,0,0,1013255.69125,2549.65532114
"780",0,0,135673.485572,0,487.839209042,0,17450.7478483,15516.6216951,8490.33789147,0,216661.209669,23179.5350542,40422.0795729,474233.604619,0,0,1816696.10013,2549.65532114
"781",0,0,62910.292015,0,3497.95415511,0,86198.5508738,34325.9077973,9089.15781108,0,380100.152067,0,375287.948686,294910.614694,0,0,80440.6827194,277366.102787
"782",0,0,61903.191335,0,28342.7678538,0,7756.32897858,0,11505.8217859,0,203458.420171,0,305922.351714,85716.0945746,0,1084.09133936,178894.27796,46213.3468552
"783",0,0,86035.6540305,1980.40093058,7136.84529793,0,128349.764709,0,5234.26611301,0,358182.329316,0,269727.742377,224012.839431,0,0,183648.091169,46209.7626189
"784",0,0,250191.847202,0,2384.04254061,0,74675.652157,0,11526.4204442,0,353563.265041,0,83361.1122433,90580.8793951,0,0,348822.317183,0
"785",0,0,200106.304155,0,596.010635162,0,10391.1501797,0,18532.9068051,0,361589.302293,0,37711.578233,181719.090668,0,0,829375.048636,0
"786",0,0,374400.896836,0,0,0,100651.552478,0,5282.08442605,0,754178.69464,0,42163.9367233,81434.4440325,0,0,546370.634972,10043.0292695
"787",9300.77666588,0,314462.318947,0,14900.2658787,0,7687.19948676,0,27608.086955,0,302801.307214,0,24951.829676,76938.6335559,0,0,1174109.4928,2403.23023741
"788",0,0,30375.8440056,0,0,0,0,0,0,0,44441.5210559,0,159264.274443,256943.412652,0,257.783733411,112936.526799,104794.100026
"789",0,0,111453.440303,0,35760.6381095,0,0,0,63517.4330558,0,134758.885741,0,77188.4811317,8694.3772848,0,1252.10426436,470562.129846,21376.3834986
"790",0,0,75106.6792289,0,16090.5891132,0,79371.5197778,108090.092639,20592.7725978,0,64523.5995481,0,341116.219631,88785.548283,0,0,260757.274839,77025.2316212
"791",0,0,151495.904346,0,1192.02127035,0,29927.1445589,121739.040972,7050.6263425,0,204697.640916,0,41903.3806007,263149.406313,0,0,936586.931497,12446.2595071
"792",0,0,58274.4280771,0,27983.6332405,0,2179.55411965,0,3741.5990795,0,4612.05700683,0,613527.615109,87821.3125307,0,0,365432.869671,3080.65084126
"793",0,0,162108.613144,0,10707.815001,0,13264.9619099,1484.62245094,19888.0042299,0,77985.3755181,0,98995.9897209,104472.892479,0,0,500158.09982,52365.6879476
"794",0,0,198046.924559,0,67349.2017726,0,6525.82402476,55673.3419107,18416.671521,0,170521.833867,0,93841.5554563,33939.4471307,0,0,897982.501563,4806.46047483
"795",0,0,115310.9918,247.55011632,116312.069763,0,3112.80225879,11685.4154203,5095.96083831,0,227800.087113,0,586591.014779,133022.733944,0,0,669159.89114,52397.9460716
"796",0,0,81748.6584553,0,12516.2233378,0,53376.8557376,14846.2245094,16674.6135931,0,378832.591445,0,54981.5023377,50812.1536664,0,0,934266.763875,28155.965891
"797",0,0,113223.33758,0,975.678418088,0,41744.5255551,29555.469895,2607.74663811,0,158933.862291,0,32764.6559473,74383.7604979,0,0,968913.961649,0
"798",0,0,297744.141815,0,11920.2127035,0,4129.9933522,50477.1633328,15154.726905,0,221960.307901,0,91052.0276172,88448.5689166,0,0,1637296.35609,0
"799",2515.31158226,0,130257.152137,0,2439.19604519,0,97997.2840981,9605.52771596,11421.5259731,0,160155.157829,0,35469.0671748,71564.8435777,0,0,2095689.22901,2549.65532114
"800",0,0,143875.571428,0,49609.4949506,0,5435.47883782,43300.3524005,52862.4609194,0,214258.038456,5747.98626108,18241.8266083,56866.9370068,0,0,1819893.15224,0
"801",0,0,79302.8768852,0,2927.03525424,0,12597.0407389,10344.4144628,12240.2371269,0,267773.218406,0,27088.0608257,137233.725749,0,0,1176210.68822,89266.4558742
"802",0,0,174288.844991,0,1951.35683621,0,151807.562987,8866.64096855,13897.8745246,0,529380.842236,0,38387.571175,152780.790071,0,0,1242482.46932,0
"803",0,0,236226.396098,0,975.678418088,0,3782.71824476,0,4617.4635239,0,544531.341904,11482.6897158,19325.7885114,59285.346472,0,0,1659082.17953,0
"804",0,0,62269.7796916,0,7349.55480748,0,0,0,11924.3763424,0,95946.4739465,5666.17852971,4904.66871328,10255.4492012,0,0,1880488.53194,7335.24998424
"805",0,0,49033.3925787,0,1463.51762714,0,23391.0699215,3694.43373691,6891.6611734,0,46250.5367334,2583.35823658,13163.2466394,89973.8460792,0,0,1633817.27086,2549.65532114
"806",0,0,48787.2068495,0,487.839209042,0,5560.48763902,0,8325.24798807,0,83651.5546331,0,29524.0714597,27636.0386991,0,0,1300442.07451,0
"807",0,0,44556.5248247,0,0,0,0,0,988.012534411,0,153319.367175,0,1150.82664512,6888.52335987,0,0,690547.589758,0
"808",0,0,55839.6719937,0,0,0,11543.6304341,55764.4535747,2724.29986874,0,216103.437954,0,6302.42700118,15487.7334043,0,0,789065.399712,0
"809",8430.46505768,0,47684.1764559,0,0,0,25129.6923556,0,10146.7760386,0,183395.138642,0,6151.42043076,21406.8724238,0,0,1147590.28904,0
"810",0,0,64327.9791465,0,2380.71656542,0,6617.29484347,0,11060.715866,0,103285.78751,12580.145488,2308.09348246,947.062243003,0,0,913495.585033,0
"811",0,0,90306.7232414,0,928.841256342,0,14118.376884,10353.7070646,489.293482857,0,192655.279281,16377.5858272,11474.6652186,76081.4946132,0,0,592700.666335,0
"812",0,0,119331.189084,0,675.695919119,0,2649.95106675,1479.10100931,1465.61520095,0,119233.329271,0,32254.4636182,320080.940003,0,0,529066.262847,0
"813",2810.15501923,0,95837.2868681,0,2485.16555237,0,0,0,37340.1358217,0,210700.260369,0,46637.9598088,398937.723367,0,0,536643.237037,0
"814",12832.2360525,0,88022.4114859,0,3160.4822786,0,3302.92311823,0,14582.15814,0,161221.649368,0,56532.3856683,183321.858661,0,0,380384.544278,7674.0936538
"815",0,0,69227.6028882,0,0,0,36862.2248044,0,9080.99956255,0,91640.1296186,0,22727.1879443,94126.5568925,0,0,355521.955971,2558.0312179
"816",0,0,82041.3894219,0,0,0,0,0,236.514779606,0,88058.7379265,1117.69414933,14723.1406149,16573.5892526,0,0,205889.878654,3121.08932281
"817",0,0,83843.0754565,7270.94811242,0,0,15421.2736231,23789.4228556,22311.2275427,0,205741.101385,1107.25584654,23745.4332814,106789.432229,0,0,318310.465604,0
"818",0,0,39721.6576037,0,0,0,5449.53692991,6591.85242675,0,0,183958.699541,0,0,10378.904107,0,0,442323.626218,0
"819",0,0,109876.36318,0,7634.78636819,0,19804.3330401,0,13881.4373286,0,134530.052212,0,2361.87644801,57478.8196744,0,0,746645.031201,11157.6209202
"820",0,0,170765.421213,0,0,0,11012.0718337,0,8177.54385698,0,100228.336568,14326.1708206,14256.7450473,62146.6155904,0,0,1008145.72752,6858.55313951
"821",0,0,186439.243068,0,5940.79047973,0,8666.08722696,10311.1010567,5140.82221304,0,119669.54514,4393.09306141,5662.37057496,8910.40230756,0,0,2577846.7359,0
"822",0,0,142275.564086,0,3817.3931841,0,10662.9550793,112682.050004,5323.33187367,0,276965.574167,0,9175.96071543,8663.79732629,0,0,568853.891775,0
"823",0,0,64445.9202934,0,0,0,0,8797.54493807,0,0,13918.1848838,0,4018.63544749,0,0,0,1170410.85273,0
"824",0,0,43415.0621482,0,0,0,0,27496.269484,2900.138408,0,40312.14806,0,1337.04376927,17419.0011293,0,0,1874734.07185,7700.60096992
"825",0,0,44427.2874165,0,3785.56875958,0,19971.170628,733.128744844,10245.9104331,0,37266.6503793,0,47072.2277274,47738.7641865,0,0,1686781.96481,2676.64745996
"826",0,0,67976.9624634,0,0,0,1395.29315539,11170.359478,4283.20637466,0,12349.5972024,113.672834819,2471.47548863,4492.6139784,0,0,999561.76962,0
"827",0,0,42124.7158875,0,0,0,978.14365534,0,131.566066117,0,181281.428501,3414.78579783,2812.09864508,453.053930746,0,0,887025.741309,0
"828",0,0,38204.8425117,0,2523.71250634,0,9895.40578021,5131.90121393,8165.21746129,0,8169.14724319,0,30138.6239069,169071.11688,0,0,1654754.49719,2676.64745996
"829",0,0,4362.83623274,0,0,0,117709.187841,0,0,0,17630.9609656,0,49788.73017,21923.9152142,0,0,895014.44039,0
"830",0,0,11929.4980173,0,19320.6010502,0,6767.33777841,0,30391.761273,0,197030.582824,0,60981.0059695,64907.6631457,0,0,325119.319097,44742.5275643
"831",0,0,150894.093249,0,0,0,5624.3260182,0,10764.0533353,0,297214.391522,0,56777.3776906,17025.397714,0,8916.14597655,792956.537306,29101.8045983
"832",0,0,18520.1446484,0,630.928126596,0,27908.0761034,0,6430.49451548,0,177663.004116,0,47928.3533947,65918.3219146,0,0,1716878.50207,0
"833",0,0,114407.044374,0,0,0,10050.3154094,10311.1010567,15152.8374173,0,81313.2980265,367.822414528,44959.3202453,191569.037075,0,3241.28256566,964175.360607,45027.956786
"834",0,0,139428.148075,31615.5824946,6244.57068885,0,7997.76282897,0,3558.78087479,0,184301.46427,7833.04917188,72489.4364181,32345.18063,0,2962.31052412,638517.296778,66916.1865006
"835",0,0,645702.23755,0,1261.85625324,0,16682.6605112,25659.5060692,10356.3609577,0,189033.112874,6399.00277643,69548.4621306,172779.599052,0,0,1245957.43687,5353.29492001
"836",0,0,82777.4740804,0,9505.26476767,0,1663.06551358,0,19527.0030477,0,233501.392114,0,11999.1358477,34965.1033608,0,0,971820.52852,269521.033948
"837",0,0,675.797265696,0,23344.3406839,0,0,0,35893.1719631,0,7357.05492156,0,25738.9079983,12537.9087802,0,0,270964.306406,0
"838",0,0,0,0,1188.15809595,0,324.203722868,8592.58421374,739.043951637,0,8315.12135247,0,4143.26960134,29349.0796358,0,0,1240695.30522,0
"839",0,0,26122.6824486,0,0,0,2100.13196586,11170.359478,482.408909091,0,5147.09546483,0,3537.39105582,4405.48822251,0,0,1422801.66377,2674.65145144
"840",0,0,208.206964378,0,31276.7789254,0,0,0,8292.72284635,0,4144.54708569,0,0,0,0,0,210168.314927,0
"841",0,0,25736.8049934,0,413888.851045,0,2460.85010124,0,3781.30619654,0,37257.9005156,16378.755143,154875.213028,12127.9052227,0,0,1399644.11356,5832.33697109
"842",0,0,34814.5935814,0,37792.7745343,0,12866.3511588,0,1710.35885948,0,24488.1567219,959.996669245,1338.02257149,926.608039348,0,0,1631217.02234,0
"843",0,0,169421.242191,0,0,0,7618.23423871,8667.47370916,219.276776861,0,56424.0809426,80192.1129036,2420.57777562,6126.47815399,0,0,1690515.38818,10315.3721653
"844",3640.79472052,0,241025.68448,0,12805.4964502,0,45413.7747113,0,14440.9534868,0,214720.314877,138833.029083,9111.84590564,29151.9959603,0,0,923908.325815,167364.313802
"845",0,0,119992.744306,0,29509.2385876,0,2094.70052841,20802.8400013,45072.7642366,0,212790.775413,39174.5839623,12585.360011,13926.6988767,0,0,649430.225715,2789.40523003
"846",0,0,10756.7922718,0,0,0,0,0,0,0,60668.4369302,0,11559.6144264,327195.228107,0,108.628061523,17776.8041751,51907.4121356
"847",138691.496624,0,81879.1928336,0,0,39956.7316222,40418.8298084,0,36410.8548648,0,267517.842812,0,2054208.12874,102211.108393,0,0,179559.649132,35412.005741
"848",96481.0411294,0,49817.0045264,0,4582.04627146,0,3242.49080162,0,15469.8968858,0,158027.726632,0,103527.652654,249371.823491,0,0,107111.897626,4718.85564873
"849",176015.723393,0,86117.6411293,0,0,0,7253.81203639,10726.8519558,13925.6751418,0,135341.351206,0,802496.941829,518289.174756,0,0,310031.91275,0
"850",0,0,95151.142295,0,0,0,26516.3001526,4468.64770546,51317.4715337,0,184109.29501,20401.9192189,60984.7498943,66670.6111102,0,0,613316.631918,0
"851",2596.22547033,0,10826.9097416,0,6962.01838115,0,4867.23663309,86806.3843407,654363.98914,0,29225.2933183,0,112111.764835,404896.398934,4104.07839916,34582.132926,455269.178825,48541.5506025
"852",0,0,3103.33541358,0,532223.130906,0,5172.74527211,160958.778016,739284.894997,0,3864.51196692,4038.88642348,2123109.96043,289978.832044,19524.3262719,44987.2605089,166880.532803,6891156.27612
"853",0,0,215727.449016,21343.284082,1222.29404617,0,36188.7895713,0,3090.62870731,0,222175.50038,0,94297.5822599,86165.9197969,0,0,1017588.82462,7078.28347307
"854",0,0,119205.777409,0,0,0,7984.34823334,7995.3147913,4370.43889794,0,38069.0169036,0,9712.55142299,13276.7166238,0,0,1247539.31535,0
"855",0,0,15056.9108206,0,0,0,9355.91655106,0,19184.4028218,0,1531.968597,0,16198.0328826,14424.3546125,0,0,1925754.08255,0
"856",30868.5348371,0,15586.1852295,0,0,0,6769.93777988,83136.7611318,45178.2865091,0,25841.3288062,0,84110.5460775,97130.5517101,0,0,1745011.57661,85388.370328
"857",0,0,22023.4033662,0,10727.8661261,0,5345.93119737,11134.3876516,15137.4425287,0,18595.5408681,0,80134.4837316,113464.615389,0,49884.6002611,3822554.95936,106813.236253
"858",0,0,0,0,725.107069166,0,1492.73691529,0,1081.04688038,0,0,0,10633.9700823,13310.5285954,0,41107.2925594,1557820.95057,0
"859",0,0,18320.6849864,0,0,0,11602.5393041,14845.8502023,13543.7342414,0,2090.58516557,8116.74135579,19971.5841249,17962.7521818,1230.1230106,47025.2613413,1888281.43421,0
"860",0,0,82407.6287871,0,0,0,1842.54189998,10175.855189,9432.86395459,0,32149.3688355,6738.28850827,16188.2849861,87800.9371378,1097.07593395,39986.423801,1454853.31212,0
"861",0,0,124378.785054,0,728.395942606,0,6346.53321111,726.846799205,28307.3327417,0,89319.1013047,2124.14251666,21207.4854395,119710.154315,345.836428868,44158.1008537,1467020.32883,2170.0147704
"862",0,0,179033.791829,0,1456.7918852,0,10369.6372878,0,5053.68417904,0,82038.9465523,0,18680.753483,32928.7240867,0,19372.6395751,549692.303018,2170.0147704
"863",0,0,50379.4063756,0,5827.16754087,0,54047.8957328,12356.3955865,5701.96594883,0,33437.8546851,0,34163.8470806,34376.076995,0,15743.6822167,315617.944488,11043.6045811
"864",0,0,8351.79828437,0,0,0,0,0,0,0,1141.72299591,0,866.52277754,680.813976324,0,23990.23269,522136.394006,0
"865",0,0,30292.811313,0,1392.40367627,0,6944.32797386,0,5331.29501031,0,35782.3642711,0,6680.77203601,53076.7915667,0,14823.1976486,323022.911275,4148.77115093
"866",0,0,79744.0698962,0,0,0,17768.4019564,17757.8065384,1952.01375369,0,115116.64219,5567.65392581,13496.2108365,2800.95880061,220.12935063,11620.3248731,330120.552673,0
"867",0,0,288737.400218,0,10960.4728523,0,3399.87885928,9539.25180961,40132.6864403,0,167620.401293,8251.05818266,6580.80823696,7774.29865923,326.223595045,21984.9044111,624566.771862,0
"868",0,0,189755.518288,485.43974211,40741.1222354,0,24133.5490359,19237.6237496,66941.5358836,0,221871.267647,2798.93559487,242073.870727,11740.2761426,110.662028067,30869.391752,876965.21194,4075.1163957
"869",0,0,140680.541758,0,847.184939994,0,10772.3623123,0,3590.80744712,0,133999.953799,7543.32208296,83593.78315,76435.2560808,603.220417861,53259.3068684,1289397.89535,0
"870",0,0,72057.8810408,0,0,0,10825.4388084,68753.9016079,3625.79480167,0,107132.716005,6951.64163451,43882.0456885,71828.6486903,555.905226437,133218.732734,3225200.69766,4442.17869161
"871",0,0,96882.1067583,0,25625.5657342,0,1213.06144964,5143.34776593,31787.2910865,0,157031.37482,23128.7182653,23049.6801242,17866.5756939,0,49525.0333472,1823294.13637,10716.901827
"872",0,0,126991.076431,0,2135.46381117,0,50686.5415411,0,7558.10202426,0,266190.578482,27173.7922635,4495.6808127,14162.7248383,0,31859.7793489,1333284.4493,12534.9113589
"873",0,0,249335.15393,0,0,0,7719.92219194,6653.60338143,6610.76858208,0,125229.820773,4774.38531765,53055.3003115,283607.5873,381.79553695,92663.7944863,2243373.1995,0
"874",0,0,250724.259252,0,0,0,10529.7269016,0,2530.13817038,0,113103.615199,1350.11985499,26119.4177951,30037.2113572,107.965675313,59223.3185074,1433785.50696,2403.51968224
"875",0,0,165216.685611,0,1164.03206388,0,19618.6618134,0,103537.316671,0,149601.841095,8239.36553459,106946.996518,190006.561908,325.761300629,27464.3695653,780232.305068,305082.175895
"876",0,0,56952.3187956,11893.2736818,0,0,60742.1112241,0,8072.20366494,0,177869.822378,2349.54228397,80635.2432681,16576.434539,0,20448.0518836,580906.494621,2037.55819789
"877",0,0,29872.9616086,0,2328.06412772,0,61588.1251379,28116.5270186,3111.5815569,0,131612.136609,3398.50290727,38100.2153913,8105.99114875,134.367230419,9889.17953647,280940.632054,0
"878",0,0,43897.2482442,0,0,0,8677.44446054,0,362.644756999,0,65001.7558471,0,38464.1845904,10340.8204838,0,7178.52698854,203933.996917,2611.90346166
