Azone,CNST_offc_off,RET_stor_off,SERV_site_li,ENGY_offc_off,MFG_food_hi,FIRE_real_off,SERV_bus_off,HLTH_care_inst,CNST_res_xxx,MFG_hvtw_li,WHSL_offc_off,HOSP_acc_acc,SERV_stor_ret,UTL_othr_off_li,HOSP_eat_ret_acc,RET_auto_ret,MFG_lvtw_hi,FIRE_fnin_off,MFG_htec_hi,INFO_info_off,MFG_hvtw_hi,MFG_wdppr_hi,CNST_othr_xxx,K12_k12_off,ENGY_elec_hi,SERV_tech_off,CNST_main_xxx,GOV_offc_off,no_industry,MFG_htec_li,RES_offc_off,TRNS_trns_off,RES_agmin_ag,K12_k12_k12,CNST_nres_xxx,ENT_ent_ret,GOV_admn_gov,HLTH_othr_off_li,MFG_offc_off,ENGY_ngas_hi,HLTH_hosp_hosp,RES_forst_log,HIED_hied_off_inst,MFG_food_li,RET_stor_ret,INFO_info_off_li,ENGY_ptrl_hi,RET_nstor_off,SERV_home_xxx,SERV_nonp_off_inst,WHSL_whsl_ware,UTL_othr_off,TRNS_trns_ware,Total
1309.0,136.0,91.0,39.0,37.0,11.0,194.0,149.0,59.0,14.0,7.0,66.0,31.0,63.0,16.0,199.0,85.0,7.0,174.0,3.0,98.0,10.0,21.0,27.0,52.0,6.0,270.0,11.0,151.0,16.0,1.0,82.0,57.0,41.0,495.0,24.0,70.0,49.0,161.0,214.0,0.0,79.0,6.0,155.0,8.0,128.0,7.0,7.0,43.0,37.0,149.0,102.0,29.0,50.0,4037.0
1310.0,86.0,66.0,37.0,23.0,18.0,123.0,121.0,42.0,19.0,14.0,47.0,26.0,34.0,21.0,80.0,58.0,11.0,118.0,2.0,35.0,20.0,14.0,31.0,21.0,4.0,176.0,14.0,113.0,10.0,3.0,56.0,32.0,40.0,31.0,22.0,43.0,61.0,95.0,172.0,2.0,44.0,3.0,48.0,14.0,73.0,1.0,11.0,27.0,28.0,86.0,63.0,13.0,48.0,2400.0
1311.0,83.0,32.0,26.0,32.0,15.0,105.0,112.0,36.0,19.0,17.0,28.0,27.0,51.0,8.0,151.0,62.0,3.0,115.0,3.0,48.0,10.0,9.0,20.0,21.0,1.0,159.0,10.0,107.0,3.0,3.0,40.0,32.0,46.0,439.0,26.0,60.0,47.0,94.0,151.0,0.0,41.0,4.0,110.0,8.0,117.0,11.0,4.0,27.0,30.0,82.0,66.0,16.0,47.0,2814.0
1312.0,62.0,111.0,73.0,36.0,30.0,98.0,183.0,101.0,31.0,48.0,31.0,28.0,51.0,26.0,181.0,111.0,30.0,145.0,5.0,50.0,37.0,44.0,54.0,64.0,11.0,206.0,35.0,138.0,22.0,11.0,67.0,49.0,123.0,63.0,52.0,70.0,118.0,427.0,165.0,0.0,337.0,9.0,60.0,37.0,179.0,17.0,18.0,43.0,50.0,127.0,109.0,27.0,118.0,4318.0
1313.0,7.0,1.0,10.0,1.0,4.0,8.0,9.0,1.0,6.0,4.0,0.0,2.0,6.0,5.0,11.0,11.0,1.0,3.0,0.0,1.0,6.0,3.0,7.0,0.0,1.0,7.0,6.0,5.0,3.0,1.0,1.0,3.0,21.0,19.0,15.0,4.0,16.0,7.0,6.0,0.0,2.0,5.0,9.0,5.0,13.0,1.0,1.0,2.0,3.0,7.0,11.0,1.0,23.0,305.0
1314.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,14.0,6.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,1.0,1.0,9.0,3.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,108.0
1315.0,1.0,3.0,1.0,0.0,1.0,6.0,9.0,2.0,4.0,2.0,0.0,3.0,6.0,1.0,17.0,7.0,3.0,5.0,0.0,0.0,1.0,2.0,9.0,2.0,0.0,6.0,3.0,2.0,0.0,0.0,2.0,5.0,5.0,6.0,3.0,3.0,12.0,4.0,3.0,1.0,3.0,2.0,4.0,2.0,19.0,0.0,0.0,4.0,3.0,5.0,5.0,0.0,7.0,194.0
1316.0,1.0,6.0,4.0,2.0,1.0,6.0,6.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,3.0,5.0,2.0,6.0,1.0,9.0,7.0,3.0,2.0,3.0,0.0,15.0,1.0,9.0,1.0,0.0,1.0,3.0,19.0,191.0,1.0,6.0,10.0,5.0,16.0,0.0,3.0,1.0,62.0,2.0,7.0,2.0,2.0,1.0,2.0,5.0,5.0,3.0,6.0,460.0
1317.0,7.0,3.0,1.0,4.0,0.0,7.0,10.0,2.0,1.0,1.0,4.0,2.0,3.0,0.0,4.0,3.0,0.0,7.0,0.0,2.0,2.0,1.0,1.0,7.0,0.0,10.0,1.0,13.0,0.0,0.0,5.0,1.0,4.0,10.0,2.0,2.0,4.0,3.0,10.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,1.0,2.0,10.0,5.0,1.0,2.0,174.0
1318.0,2.0,1.0,2.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,58.0
1319.0,0.0,4.0,3.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,1.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,3.0,91.0
1320.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,72.0
1322.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,11.0,4.0,2.0,5.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,5.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0,6.0,5.0,0.0,1.0,1.0,3.0,0.0,11.0,3.0,1.0,1.0,4.0,4.0,4.0,0.0,4.0,124.0
1324.0,14.0,17.0,16.0,4.0,7.0,21.0,40.0,19.0,12.0,9.0,2.0,10.0,22.0,10.0,43.0,41.0,8.0,28.0,1.0,6.0,14.0,13.0,16.0,9.0,1.0,35.0,9.0,25.0,6.0,0.0,16.0,8.0,42.0,15.0,15.0,25.0,44.0,17.0,31.0,1.0,13.0,3.0,8.0,5.0,67.0,4.0,9.0,11.0,13.0,30.0,28.0,2.0,30.0,895.0
1327.0,9.0,5.0,9.0,1.0,1.0,14.0,18.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,19.0,10.0,4.0,10.0,1.0,4.0,7.0,5.0,6.0,7.0,1.0,17.0,7.0,4.0,1.0,0.0,2.0,2.0,17.0,10.0,3.0,9.0,11.0,13.0,17.0,0.0,8.0,1.0,6.0,1.0,16.0,7.0,4.0,3.0,7.0,7.0,14.0,2.0,15.0,362.0
1328.0,1.0,2.0,1.0,0.0,2.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,3.0,4.0,0.0,0.0,1.0,2.0,7.0,4.0,1.0,4.0,7.0,2.0,4.0,0.0,2.0,1.0,3.0,0.0,13.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,112.0
1329.0,28.0,9.0,16.0,7.0,3.0,32.0,56.0,19.0,7.0,5.0,6.0,2.0,32.0,5.0,94.0,40.0,9.0,33.0,2.0,13.0,6.0,1.0,12.0,11.0,0.0,68.0,6.0,31.0,2.0,2.0,18.0,17.0,13.0,19.0,9.0,17.0,21.0,24.0,39.0,0.0,24.0,2.0,16.0,5.0,103.0,1.0,1.0,21.0,20.0,50.0,30.0,1.0,13.0,1021.0
1330.0,24.0,16.0,21.0,13.0,6.0,34.0,60.0,21.0,13.0,13.0,9.0,13.0,41.0,7.0,82.0,62.0,7.0,42.0,3.0,25.0,17.0,15.0,27.0,7.0,1.0,53.0,12.0,25.0,5.0,2.0,20.0,19.0,61.0,39.0,27.0,26.0,42.0,32.0,42.0,0.0,16.0,6.0,13.0,9.0,150.0,3.0,2.0,21.0,20.0,40.0,38.0,7.0,52.0,1361.0
1331.0,5.0,5.0,12.0,3.0,2.0,7.0,15.0,5.0,6.0,1.0,0.0,2.0,14.0,1.0,10.0,10.0,1.0,8.0,0.0,7.0,0.0,2.0,3.0,5.0,0.0,8.0,1.0,7.0,1.0,0.0,2.0,7.0,7.0,125.0,7.0,5.0,8.0,7.0,14.0,0.0,4.0,0.0,36.0,3.0,26.0,0.0,2.0,4.0,2.0,12.0,7.0,0.0,8.0,427.0
1332.0,10.0,3.0,10.0,6.0,2.0,16.0,27.0,10.0,3.0,5.0,1.0,5.0,30.0,3.0,46.0,27.0,5.0,13.0,2.0,5.0,7.0,10.0,6.0,7.0,0.0,17.0,8.0,12.0,3.0,2.0,6.0,7.0,17.0,4.0,14.0,9.0,14.0,16.0,17.0,2.0,8.0,2.0,6.0,2.0,74.0,2.0,1.0,10.0,18.0,18.0,13.0,1.0,18.0,580.0
1333.0,10.0,6.0,9.0,6.0,1.0,19.0,37.0,19.0,5.0,4.0,2.0,7.0,27.0,5.0,80.0,25.0,4.0,22.0,0.0,17.0,1.0,7.0,14.0,6.0,0.0,30.0,5.0,28.0,4.0,0.0,9.0,13.0,21.0,70.0,7.0,22.0,13.0,28.0,38.0,1.0,17.0,2.0,8.0,3.0,104.0,0.0,1.0,12.0,18.0,28.0,24.0,3.0,15.0,857.0
1334.0,24.0,8.0,16.0,10.0,2.0,29.0,54.0,24.0,13.0,7.0,8.0,13.0,29.0,9.0,90.0,41.0,2.0,40.0,0.0,19.0,4.0,7.0,10.0,20.0,1.0,51.0,7.0,34.0,1.0,1.0,17.0,18.0,25.0,15.0,8.0,25.0,28.0,37.0,43.0,1.0,15.0,2.0,15.0,6.0,118.0,3.0,2.0,21.0,21.0,46.0,27.0,5.0,19.0,1091.0
1335.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,12.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,78.0
1336.0,2.0,3.0,3.0,0.0,0.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,6.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0,2.0,3.0,2.0,4.0,0.0,2.0,1.0,3.0,0.0,10.0,0.0,0.0,1.0,7.0,7.0,1.0,1.0,4.0,128.0
1337.0,7.0,2.0,5.0,4.0,2.0,7.0,19.0,3.0,4.0,3.0,4.0,5.0,9.0,0.0,12.0,9.0,1.0,10.0,1.0,2.0,3.0,3.0,3.0,5.0,0.0,10.0,1.0,14.0,1.0,0.0,4.0,3.0,4.0,8.0,3.0,7.0,7.0,5.0,14.0,0.0,7.0,1.0,4.0,0.0,16.0,0.0,0.0,3.0,4.0,6.0,8.0,2.0,9.0,264.0
1338.0,6.0,4.0,2.0,1.0,1.0,6.0,10.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,9.0,4.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,19.0,0.0,12.0,0.0,0.0,3.0,3.0,10.0,17.0,4.0,6.0,5.0,5.0,13.0,0.0,4.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,2.0,5.0,6.0,1.0,1.0,196.0
1339.0,10.0,6.0,12.0,3.0,5.0,23.0,33.0,13.0,5.0,5.0,5.0,3.0,18.0,3.0,41.0,21.0,3.0,21.0,0.0,11.0,2.0,2.0,10.0,3.0,1.0,22.0,5.0,17.0,0.0,1.0,6.0,6.0,26.0,12.0,11.0,13.0,18.0,12.0,25.0,0.0,9.0,2.0,16.0,3.0,72.0,2.0,3.0,9.0,14.0,28.0,13.0,4.0,13.0,621.0
1340.0,6.0,4.0,11.0,0.0,5.0,10.0,22.0,7.0,3.0,14.0,5.0,3.0,12.0,6.0,16.0,9.0,3.0,15.0,0.0,4.0,4.0,2.0,11.0,5.0,0.0,25.0,5.0,12.0,4.0,1.0,4.0,1.0,16.0,15.0,4.0,4.0,7.0,18.0,17.0,0.0,7.0,1.0,5.0,2.0,38.0,1.0,3.0,9.0,6.0,6.0,14.0,0.0,13.0,415.0
1341.0,10.0,7.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,7.0,0.0,4.0,0.0,4.0,1.0,2.0,1.0,4.0,0.0,7.0,0.0,7.0,1.0,0.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,11.0,0.0,1.0,1.0,2.0,1.0,10.0,3.0,0.0,1.0,2.0,4.0,4.0,0.0,5.0,151.0
1342.0,2.0,2.0,2.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,5.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,4.0,97.0
1343.0,5.0,5.0,29.0,2.0,11.0,22.0,20.0,5.0,14.0,11.0,1.0,5.0,4.0,6.0,14.0,23.0,4.0,9.0,4.0,9.0,10.0,8.0,21.0,3.0,2.0,14.0,15.0,10.0,3.0,0.0,8.0,2.0,45.0,19.0,19.0,14.0,34.0,12.0,14.0,0.0,10.0,3.0,7.0,4.0,19.0,3.0,4.0,4.0,6.0,10.0,26.0,1.0,39.0,592.0
1344.0,18.0,6.0,15.0,5.0,4.0,18.0,36.0,9.0,12.0,10.0,4.0,8.0,20.0,6.0,25.0,34.0,2.0,27.0,0.0,15.0,8.0,6.0,17.0,10.0,3.0,38.0,8.0,15.0,4.0,3.0,7.0,10.0,43.0,77.0,17.0,17.0,24.0,29.0,33.0,1.0,11.0,5.0,29.0,8.0,63.0,5.0,4.0,7.0,11.0,29.0,31.0,5.0,31.0,883.0
1345.0,26.0,20.0,48.0,16.0,18.0,33.0,72.0,28.0,25.0,31.0,5.0,12.0,33.0,20.0,97.0,88.0,9.0,49.0,4.0,20.0,26.0,20.0,62.0,16.0,5.0,60.0,27.0,47.0,7.0,5.0,21.0,21.0,87.0,36.0,46.0,38.0,68.0,66.0,41.0,1.0,31.0,8.0,21.0,22.0,129.0,9.0,7.0,24.0,40.0,46.0,59.0,4.0,81.0,1835.0
1346.0,18.0,15.0,13.0,9.0,5.0,28.0,52.0,17.0,4.0,7.0,3.0,7.0,15.0,3.0,48.0,31.0,3.0,27.0,1.0,13.0,3.0,8.0,7.0,11.0,1.0,51.0,5.0,35.0,2.0,1.0,15.0,9.0,15.0,15.0,12.0,15.0,18.0,30.0,46.0,0.0,18.0,5.0,16.0,5.0,55.0,3.0,1.0,10.0,14.0,31.0,26.0,5.0,21.0,828.0
1347.0,12.0,5.0,9.0,4.0,2.0,20.0,38.0,14.0,3.0,4.0,5.0,1.0,31.0,1.0,76.0,26.0,2.0,34.0,1.0,8.0,5.0,4.0,8.0,11.0,0.0,37.0,4.0,26.0,1.0,1.0,15.0,17.0,18.0,9.0,4.0,16.0,18.0,24.0,40.0,0.0,8.0,1.0,12.0,3.0,102.0,0.0,2.0,13.0,14.0,27.0,11.0,5.0,18.0,770.0
1348.0,5.0,1.0,1.0,1.0,2.0,6.0,13.0,6.0,3.0,3.0,0.0,1.0,13.0,2.0,23.0,14.0,3.0,8.0,2.0,1.0,3.0,2.0,6.0,1.0,0.0,7.0,5.0,4.0,4.0,1.0,4.0,3.0,17.0,14.0,5.0,11.0,11.0,4.0,7.0,0.0,3.0,0.0,3.0,3.0,34.0,0.0,3.0,4.0,10.0,8.0,6.0,1.0,14.0,306.0
1349.0,64.0,63.0,66.0,33.0,25.0,149.0,174.0,65.0,23.0,35.0,34.0,33.0,82.0,29.0,165.0,98.0,18.0,131.0,6.0,62.0,30.0,42.0,60.0,49.0,10.0,225.0,23.0,144.0,17.0,10.0,60.0,51.0,126.0,78.0,50.0,76.0,130.0,122.0,180.0,1.0,88.0,18.0,58.0,24.0,176.0,16.0,23.0,32.0,38.0,141.0,97.0,14.0,117.0,3681.0
1350.0,69.0,114.0,87.0,50.0,30.0,216.0,243.0,102.0,45.0,36.0,33.0,29.0,55.0,28.0,97.0,92.0,19.0,155.0,3.0,103.0,27.0,39.0,79.0,44.0,3.0,427.0,27.0,222.0,24.0,2.0,57.0,52.0,123.0,109.0,64.0,105.0,109.0,201.0,265.0,3.0,116.0,15.0,89.0,23.0,152.0,21.0,20.0,62.0,50.0,209.0,192.0,19.0,118.0,4674.0
1351.0,51.0,34.0,20.0,15.0,5.0,85.0,79.0,33.0,6.0,11.0,22.0,12.0,40.0,9.0,128.0,41.0,5.0,82.0,4.0,40.0,9.0,8.0,15.0,30.0,1.0,135.0,9.0,84.0,8.0,1.0,46.0,38.0,15.0,29.0,11.0,40.0,25.0,74.0,112.0,0.0,37.0,3.0,24.0,5.0,133.0,1.0,7.0,20.0,26.0,76.0,50.0,7.0,19.0,1820.0
1352.0,7.0,12.0,3.0,5.0,0.0,9.0,24.0,5.0,1.0,0.0,2.0,3.0,6.0,1.0,5.0,7.0,3.0,20.0,0.0,9.0,2.0,1.0,5.0,2.0,0.0,27.0,1.0,25.0,0.0,0.0,12.0,3.0,10.0,11.0,1.0,4.0,6.0,17.0,30.0,0.0,7.0,0.0,4.0,3.0,9.0,1.0,0.0,2.0,2.0,14.0,15.0,0.0,0.0,336.0
1353.0,5.0,3.0,5.0,1.0,0.0,5.0,14.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,30.0,9.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,8.0,1.0,3.0,0.0,1.0,5.0,2.0,4.0,13.0,1.0,6.0,7.0,13.0,8.0,0.0,7.0,0.0,3.0,1.0,12.0,1.0,0.0,3.0,4.0,10.0,4.0,1.0,4.0,226.0
1354.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,8.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,13.0,0.0,2.0,0.0,2.0,6.0,0.0,2.0,0.0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,103.0
1355.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,57.0
1356.0,8.0,3.0,6.0,6.0,5.0,11.0,18.0,9.0,3.0,0.0,5.0,3.0,13.0,1.0,32.0,7.0,0.0,25.0,0.0,3.0,1.0,0.0,5.0,5.0,0.0,11.0,2.0,17.0,1.0,1.0,9.0,11.0,8.0,9.0,1.0,5.0,4.0,22.0,18.0,0.0,13.0,1.0,6.0,1.0,33.0,0.0,2.0,9.0,6.0,18.0,13.0,0.0,7.0,397.0
1357.0,42.0,26.0,17.0,11.0,3.0,58.0,79.0,32.0,5.0,1.0,12.0,15.0,25.0,1.0,100.0,34.0,3.0,70.0,1.0,21.0,8.0,7.0,9.0,23.0,0.0,80.0,4.0,56.0,5.0,0.0,29.0,27.0,15.0,40.0,8.0,32.0,19.0,59.0,73.0,0.0,38.0,0.0,25.0,2.0,80.0,0.0,0.0,18.0,24.0,53.0,31.0,7.0,15.0,1343.0
1358.0,4.0,1.0,3.0,0.0,1.0,7.0,7.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,11.0,1.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,6.0,11.0,2.0,4.0,4.0,2.0,3.0,0.0,2.0,0.0,6.0,0.0,12.0,1.0,0.0,5.0,0.0,9.0,2.0,2.0,4.0,148.0
1359.0,4.0,7.0,1.0,3.0,1.0,8.0,15.0,6.0,2.0,2.0,6.0,4.0,11.0,2.0,23.0,7.0,1.0,11.0,1.0,5.0,0.0,2.0,4.0,5.0,0.0,11.0,3.0,11.0,4.0,2.0,5.0,5.0,8.0,15.0,7.0,6.0,9.0,9.0,16.0,0.0,4.0,0.0,3.0,0.0,33.0,0.0,0.0,7.0,9.0,20.0,3.0,0.0,4.0,325.0
1360.0,1.0,0.0,6.0,1.0,0.0,7.0,10.0,4.0,5.0,5.0,1.0,1.0,10.0,0.0,16.0,8.0,0.0,12.0,1.0,3.0,4.0,5.0,5.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,4.0,11.0,5.0,7.0,5.0,9.0,6.0,11.0,0.0,1.0,0.0,2.0,3.0,17.0,0.0,2.0,3.0,5.0,4.0,7.0,1.0,10.0,236.0
1361.0,4.0,3.0,5.0,0.0,0.0,9.0,8.0,5.0,3.0,4.0,2.0,0.0,7.0,1.0,5.0,3.0,0.0,10.0,0.0,4.0,2.0,3.0,3.0,3.0,0.0,12.0,1.0,13.0,1.0,0.0,4.0,5.0,2.0,5.0,2.0,6.0,3.0,6.0,7.0,0.0,7.0,0.0,4.0,0.0,11.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,2.0,191.0
1362.0,4.0,2.0,7.0,2.0,3.0,3.0,7.0,2.0,2.0,3.0,0.0,0.0,10.0,3.0,13.0,15.0,1.0,4.0,0.0,0.0,4.0,6.0,9.0,2.0,1.0,8.0,4.0,15.0,0.0,1.0,3.0,1.0,8.0,4.0,7.0,11.0,11.0,13.0,8.0,0.0,8.0,1.0,7.0,0.0,24.0,1.0,2.0,5.0,0.0,5.0,7.0,0.0,12.0,269.0
1363.0,9.0,2.0,4.0,0.0,0.0,10.0,10.0,5.0,4.0,0.0,2.0,3.0,7.0,0.0,21.0,10.0,1.0,14.0,1.0,6.0,4.0,0.0,4.0,2.0,1.0,17.0,4.0,5.0,0.0,0.0,4.0,4.0,5.0,12.0,1.0,7.0,8.0,4.0,13.0,0.0,4.0,0.0,7.0,0.0,37.0,1.0,0.0,3.0,4.0,2.0,7.0,1.0,4.0,274.0
1364.0,26.0,16.0,28.0,10.0,4.0,45.0,92.0,30.0,12.0,16.0,4.0,23.0,73.0,6.0,202.0,85.0,5.0,75.0,2.0,22.0,7.0,11.0,18.0,30.0,2.0,77.0,5.0,68.0,4.0,0.0,30.0,32.0,48.0,13.0,17.0,40.0,42.0,59.0,67.0,0.0,43.0,1.0,22.0,8.0,294.0,6.0,6.0,42.0,36.0,77.0,49.0,7.0,44.0,1981.0
1365.0,26.0,20.0,30.0,14.0,8.0,52.0,96.0,36.0,13.0,8.0,20.0,25.0,53.0,6.0,97.0,53.0,8.0,60.0,3.0,29.0,11.0,14.0,26.0,22.0,3.0,89.0,10.0,65.0,9.0,0.0,26.0,21.0,53.0,49.0,16.0,45.0,52.0,68.0,60.0,1.0,39.0,4.0,36.0,6.0,118.0,8.0,7.0,27.0,22.0,65.0,56.0,9.0,38.0,1732.0
1366.0,14.0,11.0,7.0,5.0,0.0,19.0,23.0,12.0,2.0,2.0,5.0,2.0,7.0,1.0,19.0,9.0,2.0,16.0,0.0,8.0,2.0,1.0,6.0,6.0,0.0,45.0,1.0,13.0,4.0,1.0,8.0,2.0,7.0,19.0,4.0,8.0,3.0,10.0,26.0,0.0,12.0,0.0,6.0,1.0,11.0,0.0,1.0,5.0,4.0,24.0,12.0,3.0,4.0,413.0
1367.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,54.0
1369.0,4.0,1.0,5.0,1.0,3.0,9.0,15.0,3.0,3.0,3.0,0.0,1.0,9.0,0.0,12.0,13.0,0.0,7.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,11.0,2.0,10.0,5.0,0.0,5.0,1.0,10.0,1.0,1.0,2.0,6.0,6.0,7.0,0.0,2.0,0.0,3.0,3.0,33.0,1.0,0.0,2.0,4.0,11.0,7.0,0.0,7.0,238.0
1370.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,39.0
1371.0,1.0,0.0,3.0,0.0,1.0,6.0,6.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,3.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,5.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,6.0,9.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,1.0,4.0,5.0,0.0,3.0,128.0
1372.0,9.0,7.0,22.0,1.0,9.0,27.0,28.0,5.0,8.0,11.0,2.0,6.0,7.0,15.0,14.0,22.0,3.0,17.0,4.0,4.0,13.0,15.0,28.0,1.0,3.0,18.0,13.0,10.0,2.0,3.0,3.0,3.0,50.0,11.0,28.0,8.0,45.0,9.0,16.0,0.0,12.0,6.0,8.0,9.0,25.0,4.0,3.0,4.0,16.0,11.0,22.0,2.0,40.0,662.0
1373.0,30.0,22.0,13.0,8.0,2.0,33.0,65.0,23.0,9.0,4.0,11.0,6.0,29.0,2.0,82.0,43.0,3.0,58.0,3.0,25.0,3.0,5.0,11.0,11.0,0.0,65.0,5.0,46.0,5.0,0.0,31.0,17.0,13.0,14.0,3.0,20.0,12.0,30.0,74.0,0.0,28.0,1.0,18.0,0.0,115.0,2.0,2.0,20.0,13.0,43.0,30.0,7.0,15.0,1130.0
